time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
1999-05-05 06:20:00,2830.0,2830.0,3.67,1.49,0.113,0.0438,0.0365,0.0201
1999-05-05 06:25:00,2840.0,2840.0,3.73,1.61,0.113,0.0438,0.0365,0.0201
1999-05-05 06:30:00,2830.0,2830.0,3.83,1.2,0.121,0.0724,0.0646,0.0481
1999-05-05 06:35:00,2810.0,2810.0,4.24,1.07,0.142,0.0887,0.0809,0.0646
1999-05-05 06:40:00,2850.0,2850.0,3.39,1.47,0.288,0.135,0.109,0.0547
1999-05-05 06:45:00,2840.0,2840.0,3.59,1.27,0.151,0.0883,0.0809,0.0646
1999-05-05 06:50:00,2880.0,2880.0,3.29,1.28,0.343,0.164,0.126,0.0486
1999-05-05 06:55:00,2860.0,2860.0,3.72,1.47,0.157,0.094,0.0863,0.07
1999-05-05 07:00:00,2860.0,2860.0,3.97,1.64,0.312,0.17,0.139,0.075
1999-05-05 07:05:00,2850.0,2850.0,3.68,1.09,0.169,0.109,0.101,0.0847
1999-05-05 07:10:00,2880.0,2880.0,4.1,1.09,0.208,0.101,0.0789,0.0335
1999-05-05 07:15:00,2980.0,2980.0,5.18,1.7,0.183,0.0966,0.0855,0.0618
1999-05-05 07:20:00,3080.0,3080.0,4.12,1.17,0.138,0.0759,0.0682,0.0519
1999-05-05 07:25:00,3230.0,3230.0,3.22,1.1,0.131,0.0665,0.059,0.0426
1999-05-05 07:30:00,3450.0,3450.0,4.49,1.48,0.11,0.0461,0.038,0.0206
1999-05-05 07:35:00,3530.0,3530.0,5.06,1.71,0.145,0.0767,0.0693,0.053
1999-05-05 07:40:00,3660.0,3660.0,4.78,1.84,0.12,0.0457,0.038,0.0206
1999-05-05 07:45:00,3830.0,3830.0,3.84,1.31,0.104,0.0441,0.0365,0.0201
1999-05-05 07:50:00,3890.0,3890.0,4.97,1.89,0.49,0.204,0.124,0.0399
1999-05-05 07:55:00,4010.0,4010.0,4.58,1.7,0.206,0.137,0.13,0.113
1999-05-05 08:00:00,4160.0,4160.0,7.38,3.09,0.121,0.0434,0.0365,0.0201
1999-05-05 08:05:00,4290.0,4290.0,5.4,1.44,0.248,0.119,0.0923,0.0378
1999-05-05 08:10:00,4400.0,4400.0,5.51,1.52,0.104,0.0441,0.0365,0.0201
1999-05-05 08:15:00,4400.0,4400.0,6.25,1.9,0.142,0.0832,0.0753,0.059
1999-05-05 08:20:00,4580.0,4580.0,6.81,1.82,0.196,0.0824,0.0652,0.0292
1999-05-05 08:25:00,4590.0,4590.0,7.53,2.35,0.382,0.21,0.177,0.108
1999-05-05 08:30:00,4740.0,4740.0,8.13,2.29,0.166,0.0951,0.0877,0.0714
1999-05-05 08:35:00,4890.0,4890.0,8.26,2.8,0.168,0.0877,0.0807,0.0646
1999-05-05 08:40:00,5200.0,5200.0,7.94,2.46,0.375,0.119,0.0695,0.0212
1999-05-05 08:45:00,5460.0,5460.0,7.11,2.52,0.247,0.105,0.0838,0.0392
1999-05-05 08:50:00,5530.0,5530.0,7.28,2.8,0.485,0.189,0.126,0.0483
1999-05-05 08:55:00,5680.0,5680.0,7.94,2.67,0.124,0.0445,0.0376,0.0213
1999-05-05 09:00:00,5750.0,5750.0,8.11,2.68,0.168,0.0877,0.0807,0.0646
1999-05-05 09:05:00,5790.0,5790.0,7.0,2.21,0.163,0.0935,0.0863,0.07
