time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2005-08-22 08:40:00,150.0,150.0,17.9,4.11,0.343,0.128,0.102,0.0465
2005-08-22 08:45:00,98.5,98.5,23.8,5.35,0.168,0.075,0.0697,0.0547
2005-08-22 08:50:00,103.0,103.0,21.7,6.03,0.287,0.105,0.0871,0.0467
2005-08-22 08:55:00,119.0,119.0,19.8,4.31,0.165,0.0512,0.0423,0.0203
2005-08-22 09:00:00,88.5,88.5,18.1,4.35,0.15,0.0632,0.0575,0.0426
2005-08-22 09:05:00,130.0,130.0,19.7,4.6,0.578,0.231,0.174,0.0689
2005-08-22 09:10:00,103.0,103.0,23.2,5.41,0.328,0.142,0.126,0.0865
2005-08-22 09:15:00,119.0,119.0,16.9,4.38,0.184,0.064,0.0561,0.0355
2005-08-22 09:20:00,98.3,98.3,22.4,5.65,0.428,0.0977,0.0574,0.0171
2005-08-22 09:25:00,85.7,85.7,19.0,4.45,0.622,0.278,0.225,0.103
2005-08-22 09:30:00,114.0,114.0,20.4,5.15,0.562,0.209,0.16,0.0771
2005-08-22 09:35:00,89.2,89.2,22.1,4.69,0.145,0.0532,0.0478,0.0328
2005-08-22 09:40:00,117.0,117.0,18.0,3.95,0.494,0.132,0.0681,0.0171
2005-08-22 09:45:00,104.0,104.0,21.9,4.43,0.404,0.158,0.129,0.0662
2005-08-22 09:50:00,91.9,91.9,19.8,4.48,0.504,0.214,0.175,0.0879
2005-08-22 09:55:00,111.0,111.0,19.9,4.61,0.394,0.158,0.131,0.0713
2005-08-22 10:00:00,93.3,93.3,21.9,4.69,0.378,0.0912,0.055,0.017
2005-08-22 10:05:00,122.0,122.0,18.6,4.86,0.528,0.176,0.123,0.0511
2005-08-22 10:10:00,114.0,114.0,21.9,4.82,0.46,0.133,0.0782,0.0245
2005-08-22 10:15:00,117.0,117.0,19.8,4.14,0.255,0.0877,0.0716,0.0345
2005-08-22 10:20:00,116.0,116.0,21.2,4.61,0.153,0.0647,0.0592,0.0442
2005-08-22 10:25:00,92.7,92.7,19.7,4.68,0.671,0.213,0.129,0.0425
2005-08-22 10:30:00,120.0,120.0,17.1,3.73,0.156,0.0682,0.0619,0.0459
2005-08-22 10:35:00,135.0,135.0,17.9,3.98,0.449,0.117,0.0634,0.0171
2005-08-22 10:40:00,157.0,157.0,17.7,4.24,0.433,0.154,0.113,0.0508
