time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2002-12-19 12:00:00,0.133,0.133,0.217,0.112,0.0843,0.0545,0.0491,0.0381
2002-12-19 12:05:00,5.04,5.04,0.276,0.263,0.055,0.0312,0.0258,0.0148
2002-12-19 12:10:00,0.133,0.133,0.365,0.352,0.1,0.0661,0.0607,0.0497
2002-12-19 12:15:00,0.652,0.652,0.673,0.294,0.0931,0.0667,0.0593,0.0411
2002-12-19 12:20:00,0.133,0.133,0.154,0.14,0.0605,0.0553,0.0538,0.0133
2002-12-19 12:25:00,0.133,0.133,0.382,0.157,0.0865,0.0813,0.0796,0.0689
2002-12-19 12:30:00,0.133,0.133,0.156,0.0991,0.0667,0.0488,0.0437,0.0287
2002-12-19 12:35:00,1.16,1.16,0.201,0.188,0.162,0.0851,0.0499,0.0133
2002-12-19 12:40:00,3.07,3.07,0.165,0.0693,0.0432,0.0379,0.0364,0.0255
2002-12-19 12:45:00,5.21,5.21,0.161,0.0984,0.0641,0.0322,0.0269,0.0159
2002-12-19 12:50:00,2.41,2.41,0.111,0.0977,0.0728,0.0419,0.0336,0.016
2002-12-19 12:55:00,0.133,0.133,0.155,0.111,0.0817,0.0697,0.0664,0.0555
2002-12-19 13:00:00,5.5,5.5,0.217,0.204,0.0533,0.0294,0.024,0.013
2002-12-19 13:05:00,0.133,0.133,0.11,0.0966,0.0711,0.041,0.0356,0.0246
2002-12-19 13:10:00,0.133,0.133,0.116,0.102,0.0769,0.0476,0.0422,0.0312
2002-12-19 13:15:00,2.14,2.14,0.272,0.259,0.146,0.121,0.114,0.061
2002-12-19 13:20:00,0.133,0.133,0.118,0.105,0.0798,0.0542,0.0488,0.0378
2002-12-19 13:25:00,1.28,1.28,0.0929,0.0796,0.0555,0.0501,0.0486,0.0378
2002-12-19 13:30:00,0.535,0.535,0.291,0.244,0.0632,0.0365,0.0311,0.0201
2002-12-19 13:35:00,2.99,2.99,0.123,0.0785,0.0488,0.0433,0.0418,0.0309
2002-12-19 13:40:00,3.47,3.47,0.221,0.0682,0.0423,0.0369,0.0354,0.0246
2002-12-19 13:45:00,0.133,0.133,0.248,0.235,0.211,0.199,0.195,0.122
2002-12-19 13:50:00,1.93,1.93,0.164,0.118,0.0871,0.0597,0.0543,0.0432
2002-12-19 13:55:00,3.96,3.96,0.502,0.19,0.0929,0.0857,0.0838,0.0416
2002-12-19 14:00:00,2.03,2.03,0.0931,0.0798,0.0557,0.0504,0.0489,0.038
2002-12-19 14:05:00,2.93,2.93,0.0912,0.0776,0.0536,0.0483,0.0468,0.0359
2002-12-19 14:10:00,7.59,7.59,0.186,0.0796,0.0528,0.0326,0.0269,0.0159
2002-12-19 14:15:00,2.45,2.45,0.0984,0.0849,0.061,0.0556,0.0541,0.0432
2002-12-19 14:20:00,5.31,5.31,0.283,0.207,0.178,0.0908,0.052,0.0133
2002-12-19 14:25:00,8.43,8.43,0.259,0.0628,0.0368,0.0267,0.0239,0.013
2002-12-19 14:30:00,8.17,8.17,0.111,0.0973,0.057,0.0516,0.0502,0.0393
2002-12-19 14:35:00,5.6,5.6,0.0906,0.0771,0.0528,0.0399,0.0363,0.0254
2002-12-19 14:40:00,10.0,10.0,0.307,0.261,0.0904,0.0596,0.0543,0.0432
2002-12-19 14:45:00,10.3,10.3,0.248,0.235,0.0813,0.0422,0.0336,0.016
2002-12-19 14:50:00,9.73,9.73,0.246,0.232,0.0555,0.0294,0.024,0.013
2002-12-19 14:55:00,8.53,8.53,0.125,0.0798,0.05,0.0446,0.0431,0.0323
2002-12-19 15:00:00,1.8,1.8,0.115,0.101,0.0767,0.055,0.0488,0.0378
2002-12-19 15:05:00,5.28,5.28,0.126,0.0668,0.0344,0.0291,0.0276,0.0142
2002-12-19 15:10:00,6.0,6.0,0.269,0.138,0.11,0.0692,0.055,0.0228
2002-12-19 15:15:00,12.5,12.5,0.094,0.0805,0.0555,0.0294,0.024,0.013
2002-12-19 15:20:00,3.91,3.91,0.55,0.343,0.0879,0.0596,0.0543,0.0432
2002-12-19 15:25:00,1.99,1.99,0.244,0.16,0.132,0.0679,0.0428,0.0133
2002-12-19 15:30:00,7.73,7.73,0.0914,0.0782,0.0533,0.0312,0.0258,0.0148
2002-12-19 15:35:00,4.55,4.55,0.324,0.311,0.0828,0.0542,0.0488,0.0378
