time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2000-07-12 07:40:00,0.133,0.133,1.99,0.693,0.0935,0.0558,0.0506,0.0395
2000-07-12 07:45:00,0.133,0.133,2.28,0.548,0.0676,0.0323,0.0263,0.014
2000-07-12 07:50:00,2.13,2.13,2.21,0.492,0.0805,0.0506,0.0452,0.0341
2000-07-12 07:55:00,1.52,1.52,2.35,0.527,0.0723,0.0409,0.0355,0.0245
2000-07-12 08:00:00,0.133,0.133,1.93,0.565,0.0787,0.0435,0.0382,0.0271
2000-07-12 08:05:00,2.7,2.7,1.57,0.445,0.0678,0.0297,0.0245,0.0134
2000-07-12 08:10:00,0.133,0.133,2.07,0.552,0.091,0.0592,0.0537,0.0426
2000-07-12 08:15:00,0.133,0.133,1.73,0.589,0.0906,0.0504,0.0451,0.0341
2000-07-12 08:20:00,0.133,0.133,1.27,0.324,0.0817,0.0396,0.0329,0.019
2000-07-12 08:25:00,1.21,1.21,0.908,0.0944,0.0676,0.0323,0.0263,0.014
2000-07-12 08:30:00,0.133,0.133,1.47,0.4,0.0776,0.0432,0.0378,0.0268
2000-07-12 08:35:00,0.133,0.133,1.28,0.46,0.075,0.0417,0.0363,0.0252
2000-07-12 08:40:00,4.83,4.83,1.7,0.658,0.0685,0.0343,0.0247,0.0134
2000-07-12 08:45:00,0.133,0.133,1.75,0.455,0.0661,0.038,0.0326,0.0215
2000-07-12 08:50:00,0.133,0.133,2.0,0.991,0.0794,0.0292,0.0244,0.0134
2000-07-12 08:55:00,2.68,2.68,1.4,0.465,0.0678,0.0297,0.0245,0.0134
2000-07-12 09:00:00,4.3,4.3,1.79,0.475,0.0647,0.0298,0.0245,0.0134
2000-07-12 09:05:00,0.417,0.417,2.28,0.418,0.0995,0.0711,0.0632,0.0401
2000-07-12 09:10:00,2.27,2.27,1.93,0.438,0.0608,0.0299,0.0245,0.0134
2000-07-12 09:15:00,9.33,9.33,1.06,0.145,0.0589,0.0439,0.0397,0.0183
2000-07-12 09:20:00,0.133,0.133,1.42,0.679,0.133,0.0682,0.0575,0.0357
2000-07-12 09:25:00,5.9,5.9,1.39,0.265,0.11,0.0912,0.0859,0.0546
2000-07-12 09:30:00,2.65,2.65,2.01,0.528,0.149,0.0851,0.0698,0.0381
2000-07-12 09:35:00,4.33,4.33,1.64,0.617,0.266,0.153,0.12,0.0603
2000-07-12 09:40:00,9.4,9.4,1.94,0.635,0.0692,0.0297,0.0245,0.0134
2000-07-12 09:45:00,1.49,1.49,1.88,0.701,0.166,0.0807,0.0484,0.014
2000-07-12 09:50:00,4.39,4.39,1.44,0.416,0.0869,0.0594,0.054,0.0429
2000-07-12 09:55:00,2.97,2.97,0.553,0.138,0.113,0.0873,0.08,0.0312
2000-07-12 10:00:00,4.0,4.0,1.58,0.44,0.15,0.0685,0.043,0.014
2000-07-12 10:05:00,9.55,9.55,0.617,0.12,0.0342,0.0265,0.0244,0.0134
2000-07-12 10:10:00,10.8,10.8,0.824,0.223,0.0736,0.0376,0.0275,0.0162
2000-07-12 10:15:00,11.3,11.3,1.02,0.32,0.0665,0.0298,0.0245,0.0134
2000-07-12 10:20:00,10.8,10.8,1.81,0.48,0.078,0.0506,0.0452,0.0341
2000-07-12 10:25:00,11.0,11.0,1.81,0.437,0.0577,0.0318,0.0246,0.0134
2000-07-12 10:30:00,5.52,5.52,0.646,0.18,0.0849,0.0757,0.0729,0.0403
2000-07-12 10:35:00,12.6,12.6,0.847,0.235,0.0716,0.035,0.0247,0.0134
2000-07-12 10:40:00,9.91,9.91,1.87,0.614,0.149,0.0857,0.0671,0.0269
