time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2005-01-14 19:55:00,7730.0,7730.0,0.112,0.0906,0.061,0.0426,0.0375,0.0229
2005-01-14 20:00:00,5380.0,5380.0,0.118,0.0968,0.0675,0.0548,0.0512,0.0232
2005-01-14 20:05:00,8700.0,8700.0,0.19,0.0843,0.0401,0.0332,0.0312,0.0168
2005-01-14 20:10:00,6110.0,6110.0,0.611,0.28,0.0475,0.0348,0.0313,0.0168
2005-01-14 20:15:00,5890.0,5890.0,0.195,0.173,0.0834,0.0766,0.0746,0.0601
2005-01-14 20:20:00,9140.0,9140.0,0.255,0.104,0.0736,0.0611,0.0575,0.017
2005-01-14 20:25:00,5360.0,5360.0,0.12,0.0984,0.069,0.0622,0.0603,0.0458
2005-01-14 20:30:00,7300.0,7300.0,0.411,0.201,0.0456,0.0387,0.0367,0.0223
2005-01-14 20:35:00,5180.0,5180.0,0.17,0.128,0.0951,0.0824,0.0791,0.0321
2005-01-14 20:40:00,4330.0,4330.0,0.543,0.333,0.0817,0.0492,0.0402,0.0254
2005-01-14 20:45:00,6890.0,6890.0,0.234,0.159,0.119,0.0857,0.0766,0.0618
2005-01-14 20:50:00,4280.0,4280.0,0.137,0.116,0.0859,0.0664,0.0608,0.017
2005-01-14 20:55:00,4850.0,4850.0,0.192,0.17,0.0575,0.0507,0.0488,0.0225
2005-01-14 21:00:00,4920.0,4920.0,0.122,0.101,0.0705,0.0386,0.0314,0.0168
2005-01-14 21:05:00,2250.0,2250.0,0.117,0.0955,0.0664,0.0594,0.0575,0.017
2005-01-14 21:10:00,3330.0,3330.0,0.24,0.154,0.113,0.106,0.104,0.0482
2005-01-14 21:15:00,1830.0,1830.0,0.294,0.273,0.241,0.152,0.117,0.0547
2005-01-14 21:20:00,1570.0,1570.0,0.933,0.417,0.0962,0.0615,0.0545,0.0397
2005-01-14 21:25:00,2230.0,2230.0,0.188,0.111,0.0713,0.0644,0.0625,0.0481
2005-01-14 21:30:00,1570.0,1570.0,0.268,0.158,0.127,0.0933,0.0841,0.0337
2005-01-14 21:35:00,2390.0,2390.0,0.736,0.25,0.0401,0.0332,0.0312,0.0168
2005-01-14 21:40:00,1670.0,1670.0,0.334,0.312,0.0977,0.0605,0.0533,0.0387
2005-01-14 21:45:00,1390.0,1390.0,0.141,0.119,0.0401,0.0332,0.0312,0.0168
2005-01-14 21:50:00,2040.0,2040.0,0.255,0.128,0.0966,0.076,0.0701,0.0557
2005-01-14 21:55:00,1710.0,1710.0,0.279,0.128,0.0957,0.0557,0.0485,0.0339
2005-01-14 22:00:00,1840.0,1840.0,0.459,0.105,0.0748,0.0679,0.0661,0.0297
2005-01-14 22:05:00,2010.0,2010.0,0.589,0.167,0.0511,0.0441,0.0422,0.0278
2005-01-14 22:10:00,1350.0,1350.0,0.668,0.488,0.0838,0.0385,0.0314,0.0168
2005-01-14 22:15:00,2320.0,2320.0,0.173,0.152,0.0711,0.0386,0.0314,0.0168
2005-01-14 22:20:00,1680.0,1680.0,0.223,0.201,0.17,0.0931,0.0577,0.017
2005-01-14 22:25:00,1340.0,1340.0,0.193,0.171,0.103,0.0962,0.0942,0.037
2005-01-14 22:30:00,1610.0,1610.0,0.339,0.235,0.0906,0.0603,0.0531,0.0385
2005-01-14 22:35:00,1090.0,1090.0,0.199,0.178,0.0804,0.0735,0.0716,0.0571
2005-01-14 22:40:00,1970.0,1970.0,0.229,0.208,0.178,0.172,0.17,0.0713
2005-01-14 22:45:00,1280.0,1280.0,0.194,0.173,0.108,0.0877,0.0822,0.0443
2005-01-14 22:50:00,823.0,823.0,0.131,0.11,0.08,0.0632,0.0585,0.017
2005-01-14 22:55:00,809.0,809.0,0.211,0.189,0.16,0.153,0.151,0.0731
2005-01-14 23:00:00,468.0,468.0,0.177,0.155,0.126,0.119,0.117,0.0592
2005-01-14 23:05:00,531.0,531.0,0.311,0.29,0.258,0.138,0.0736,0.017
2005-01-14 23:10:00,386.0,386.0,0.221,0.199,0.074,0.0386,0.0314,0.0168
2005-01-14 23:15:00,559.0,559.0,0.222,0.2,0.092,0.0759,0.0714,0.0208
2005-01-14 23:20:00,711.0,711.0,0.091,0.0693,0.0401,0.0332,0.0312,0.0168
2005-01-14 23:25:00,602.0,602.0,0.395,0.287,0.252,0.111,0.0627,0.017
2005-01-14 23:30:00,631.0,631.0,0.3305,0.2654999999999999,0.2319999999999999,0.118,0.08045,0.02845
2005-01-14 23:35:00,653.0,653.0,0.266,0.244,0.212,0.125,0.0982,0.0399
2005-01-14 23:40:00,757.0,757.0,0.377,0.129,0.0401,0.0332,0.0312,0.0168
2005-01-14 23:45:00,758.0,758.0,0.145,0.123,0.0925,0.0543,0.0472,0.0326
2005-01-14 23:50:00,647.0,647.0,0.13,0.108,0.0575,0.0507,0.0488,0.0225
2005-01-14 23:55:00,615.0,615.0,0.258,0.107,0.0769,0.0701,0.0682,0.0538
2005-01-15 00:00:00,508.0,508.0,1.06,0.668,0.121,0.0705,0.0635,0.049
2005-01-15 00:05:00,438.0,438.0,0.238,0.149,0.0586,0.0516,0.0498,0.0354
2005-01-15 00:10:00,427.0,427.0,0.141,0.119,0.0401,0.0332,0.0312,0.0168
2005-01-15 00:15:00,462.0,462.0,0.125,0.103,0.074,0.0671,0.0652,0.0507
2005-01-15 00:20:00,474.0,474.0,0.113,0.0916,0.0624,0.0555,0.0536,0.017
2005-01-15 00:25:00,422.0,422.0,0.228,0.207,0.116,0.109,0.107,0.0927
2005-01-15 00:30:00,424.0,424.0,0.106,0.0845,0.0401,0.0332,0.0312,0.0168
2005-01-15 00:35:00,396.0,396.0,0.322,0.071,0.0409,0.034,0.032,0.0171
2005-01-15 00:40:00,410.0,410.0,0.19,0.13,0.0938,0.0869,0.0847,0.0553
2005-01-15 00:45:00,347.0,347.0,0.187,0.166,0.136,0.112,0.106,0.0407
2005-01-15 00:50:00,446.0,446.0,0.115,0.0931,0.0635,0.0475,0.0431,0.0285
2005-01-15 00:55:00,396.0,396.0,0.192,0.17,0.139,0.0982,0.091,0.0764
2005-01-15 01:00:00,418.0,418.0,0.175,0.0836,0.0415,0.0335,0.0313,0.0168
2005-01-15 01:05:00,390.0,390.0,0.203,0.182,0.0681,0.0611,0.0592,0.0447
2005-01-15 01:10:00,377.0,377.0,0.973,0.611,0.355,0.231,0.175,0.0764
2005-01-15 01:15:00,377.0,377.0,0.17,0.149,0.0785,0.0718,0.0698,0.0555
2005-01-15 01:20:00,398.0,398.0,0.594,0.205,0.0897,0.083,0.0809,0.0328
2005-01-15 01:25:00,386.0,386.0,0.15,0.129,0.0993,0.0925,0.0906,0.0359
2005-01-15 01:30:00,446.0,446.0,0.164,0.142,0.0743,0.0675,0.0655,0.0278
2005-01-15 01:35:00,385.0,385.0,0.287,0.2,0.0906,0.0836,0.0817,0.0673
2005-01-15 01:40:00,426.0,426.0,0.118,0.0964,0.055,0.0481,0.0462,0.0317
2005-01-15 01:45:00,369.0,369.0,0.162,0.14,0.111,0.104,0.102,0.0596
2005-01-15 01:50:00,363.0,363.0,0.231,0.209,0.178,0.141,0.134,0.12
2005-01-15 01:55:00,336.0,336.0,0.331,0.101,0.0697,0.0386,0.0314,0.0168
2005-01-15 02:00:00,301.0,301.0,0.655,0.386,0.0689,0.0543,0.0504,0.0357
2005-01-15 02:05:00,260.0,260.0,0.526,0.368,0.163,0.0877,0.0555,0.017
2005-01-15 02:10:00,221.0,221.0,0.171,0.149,0.119,0.0857,0.0766,0.0255
2005-01-15 02:15:00,247.0,247.0,0.125,0.104,0.0743,0.0675,0.0655,0.0278
2005-01-15 02:20:00,207.0,207.0,0.252,0.16,0.0575,0.0507,0.0488,0.0225
2005-01-15 02:25:00,201.0,201.0,0.364,0.159,0.128,0.119,0.116,0.0443
2005-01-15 02:30:00,189.0,189.0,0.153,0.131,0.0401,0.0332,0.0312,0.0168
2005-01-15 02:35:00,177.0,177.0,0.152,0.131,0.102,0.0946,0.0929,0.0383
2005-01-15 02:40:00,183.0,183.0,0.315,0.225,0.0984,0.0815,0.0767,0.029
2005-01-15 02:45:00,115.0,115.0,0.312,0.29,0.259,0.185,0.153,0.0802
2005-01-15 02:50:00,176.0,176.0,0.271,0.249,0.0711,0.0386,0.0314,0.0168
2005-01-15 02:55:00,186.0,186.0,0.294,0.128,0.0955,0.0585,0.0514,0.0368
2005-01-15 03:00:00,123.0,123.0,0.392,0.157,0.0401,0.0332,0.0312,0.0168
2005-01-15 03:05:00,155.0,155.0,0.13,0.108,0.0793,0.0723,0.0705,0.0558
2005-01-15 03:10:00,128.0,128.0,0.249,0.228,0.197,0.137,0.113,0.0553
2005-01-15 03:15:00,155.0,155.0,0.238,0.0705,0.0401,0.0332,0.0312,0.0168
2005-01-15 03:20:00,192.0,192.0,0.39,0.123,0.0929,0.0764,0.0719,0.0521
2005-01-15 03:25:00,142.0,142.0,0.159,0.114,0.0805,0.061,0.0555,0.017
2005-01-15 03:30:00,225.0,225.0,0.144,0.122,0.0929,0.0859,0.0841,0.0524
2005-01-15 03:35:00,250.0,250.0,0.24,0.187,0.0957,0.0889,0.0871,0.0726
2005-01-15 03:40:00,258.0,258.0,0.171,0.149,0.118,0.0665,0.0526,0.0235
2005-01-15 03:45:00,245.0,245.0,0.145,0.123,0.0585,0.0516,0.0497,0.0353
2005-01-15 03:50:00,162.0,162.0,0.266,0.244,0.18,0.173,0.171,0.0875
2005-01-15 03:55:00,199.0,199.0,0.152,0.13,0.101,0.0942,0.0923,0.0364
2005-01-15 04:00:00,155.0,155.0,0.38,0.273,0.226,0.136,0.108,0.0465
2005-01-15 04:05:00,183.0,183.0,0.215,0.112,0.0815,0.0746,0.0728,0.0582
2005-01-15 04:10:00,212.0,212.0,0.322,0.249,0.083,0.0486,0.0391,0.0192
2005-01-15 04:15:00,204.0,204.0,0.231,0.209,0.176,0.117,0.0982,0.0568
2005-01-15 04:20:00,136.0,136.0,0.16,0.114,0.0798,0.0729,0.071,0.0493
2005-01-15 04:25:00,97.8,97.8,0.19,0.168,0.139,0.132,0.13,0.078
2005-01-15 04:30:00,113.0,113.0,0.34,0.318,0.0711,0.0386,0.0314,0.0168
2005-01-15 04:35:00,131.0,131.0,0.377,0.32,0.0769,0.0386,0.0314,0.0168
2005-01-15 04:40:00,150.0,150.0,0.289,0.123,0.0912,0.0562,0.049,0.0344
2005-01-15 04:45:00,147.0,147.0,0.154,0.132,0.103,0.0962,0.0942,0.037
2005-01-15 04:50:00,142.0,142.0,0.127,0.105,0.0757,0.0678,0.0655,0.0278
2005-01-15 04:55:00,139.0,139.0,0.163,0.142,0.112,0.091,0.0849,0.0705
2005-01-15 05:00:00,123.0,123.0,0.245,0.19,0.0851,0.0689,0.0643,0.0497
2005-01-15 05:05:00,102.0,102.0,0.658,0.495,0.237,0.121,0.0681,0.017
2005-01-15 05:10:00,118.0,118.0,0.403,0.251,0.198,0.103,0.0615,0.017
2005-01-15 05:15:00,100.0,100.0,0.215,0.164,0.0661,0.0568,0.0543,0.0354
2005-01-15 05:20:00,88.8,88.8,0.268,0.193,0.0724,0.0655,0.0635,0.0491
2005-01-15 05:25:00,83.6,83.6,0.285,0.162,0.082,0.0592,0.0528,0.0254
2005-01-15 05:30:00,120.0,120.0,0.148,0.127,0.0619,0.0551,0.0531,0.0387
2005-01-15 05:35:00,158.0,158.0,0.181,0.159,0.13,0.123,0.121,0.0531
2005-01-15 05:40:00,167.0,167.0,0.479,0.457,0.128,0.0667,0.0526,0.0235
