time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2006-07-05 22:15:00,365.0,365.0,0.213,0.185,0.141,0.0995,0.0895,0.0692
2006-07-05 22:20:00,353.0,353.0,0.127,0.0984,0.0562,0.0465,0.0437,0.0236
2006-07-05 22:25:00,422.0,422.0,0.172,0.144,0.0995,0.054,0.044,0.0236
2006-07-05 22:30:00,454.0,454.0,0.191,0.163,0.0681,0.0495,0.0445,0.0243
2006-07-05 22:35:00,525.0,525.0,0.238,0.21,0.106,0.0962,0.0933,0.0733
2006-07-05 22:40:00,625.0,625.0,0.401,0.293,0.191,0.182,0.179,0.0975
2006-07-05 22:45:00,723.0,723.0,0.163,0.135,0.0929,0.0832,0.0804,0.0354
2006-07-05 22:50:00,694.0,694.0,0.339,0.264,0.114,0.104,0.101,0.0809
2006-07-05 22:55:00,730.0,730.0,0.245,0.217,0.0562,0.0465,0.0437,0.0236
2006-07-05 23:00:00,845.0,845.0,0.218,0.19,0.146,0.104,0.094,0.0735
2006-07-05 23:05:00,809.0,809.0,0.355,0.327,0.147,0.137,0.134,0.0526
2006-07-05 23:10:00,812.0,812.0,0.291,0.262,0.102,0.0615,0.0502,0.0298
2006-07-05 23:15:00,950.0,950.0,0.153,0.124,0.0562,0.0465,0.0437,0.0236
2006-07-05 23:20:00,986.0,986.0,0.127,0.0984,0.0562,0.0465,0.0437,0.0236
2006-07-05 23:25:00,1140.0,1140.0,0.214,0.156,0.108,0.0986,0.0959,0.0583
2006-07-05 23:30:00,1160.0,1160.0,0.158,0.13,0.0877,0.0778,0.075,0.055
2006-07-05 23:35:00,1200.0,1200.0,0.227,0.199,0.103,0.0931,0.0904,0.0239
2006-07-05 23:40:00,1250.0,1250.0,0.176,0.148,0.106,0.0962,0.0933,0.0733
2006-07-05 23:45:00,1250.0,1250.0,0.182,0.154,0.112,0.102,0.0991,0.0604
2006-07-05 23:50:00,1150.0,1150.0,0.408,0.147,0.102,0.0711,0.0625,0.0295
2006-07-05 23:55:00,938.0,938.0,0.206,0.178,0.0929,0.0832,0.0804,0.0354
2006-07-06 00:00:00,916.0,916.0,0.61,0.528,0.117,0.0537,0.0439,0.0236
2006-07-06 00:05:00,1150.0,1150.0,0.442,0.26,0.074,0.0552,0.05,0.0298
2006-07-06 00:10:00,1290.0,1290.0,0.416,0.197,0.0719,0.0548,0.05,0.0298
2006-07-06 00:15:00,1440.0,1440.0,0.26,0.221,0.123,0.113,0.11,0.0557
2006-07-06 00:20:00,1590.0,1590.0,0.138,0.11,0.0675,0.049,0.0438,0.0236
2006-07-06 00:25:00,1630.0,1630.0,0.217,0.189,0.147,0.137,0.134,0.0526
2006-07-06 00:30:00,1360.0,1360.0,0.15,0.122,0.0796,0.0698,0.067,0.0311
2006-07-06 00:35:00,1170.0,1170.0,0.314,0.286,0.241,0.153,0.121,0.048
2006-07-06 00:40:00,1270.0,1270.0,0.263,0.235,0.191,0.134,0.117,0.0809
2006-07-06 00:45:00,1760.0,1760.0,0.188,0.108,0.0562,0.0465,0.0437,0.0236
2006-07-06 00:50:00,1790.0,1790.0,0.71,0.27,0.0748,0.065,0.0622,0.0295
2006-07-06 00:55:00,1820.0,1820.0,0.343,0.234,0.188,0.146,0.134,0.0526
2006-07-06 01:00:00,1560.0,1560.0,0.23,0.202,0.16,0.15,0.147,0.0569
2006-07-06 01:05:00,1360.0,1360.0,0.189,0.124,0.0748,0.065,0.0622,0.0295
2006-07-06 01:10:00,1250.0,1250.0,0.391,0.101,0.057,0.0471,0.0444,0.0243
2006-07-06 01:15:00,1390.0,1390.0,0.172,0.144,0.0995,0.054,0.044,0.0236
2006-07-06 01:20:00,1780.0,1780.0,0.286,0.258,0.118,0.0991,0.094,0.0397
2006-07-06 01:25:00,2170.0,2170.0,0.188,0.108,0.0562,0.0465,0.0437,0.0236
2006-07-06 01:30:00,2190.0,2190.0,0.215,0.187,0.103,0.0938,0.091,0.0387
2006-07-06 01:35:00,2330.0,2330.0,0.324,0.296,0.25,0.129,0.0802,0.0239
2006-07-06 01:40:00,2640.0,2640.0,0.369,0.292,0.132,0.0929,0.082,0.0617
2006-07-06 01:45:00,2150.0,2150.0,0.392,0.19,0.144,0.114,0.106,0.0433
2006-07-06 01:50:00,1530.0,1530.0,0.225,0.133,0.0796,0.0698,0.067,0.0311
2006-07-06 01:55:00,1560.0,1560.0,0.155,0.127,0.0836,0.0526,0.0439,0.0236
2006-07-06 02:00:00,1560.0,1560.0,0.217,0.189,0.0843,0.0745,0.0718,0.0516
2006-07-06 02:05:00,1670.0,1670.0,0.565,0.312,0.12,0.0993,0.0938,0.0735
2006-07-06 02:10:00,1920.0,1920.0,0.148,0.12,0.0774,0.0676,0.0649,0.0447
2006-07-06 02:15:00,2560.0,2560.0,0.166,0.137,0.0953,0.0853,0.0828,0.0627
2006-07-06 02:20:00,2830.0,2830.0,0.41,0.303,0.102,0.0912,0.0881,0.0681
2006-07-06 02:25:00,2870.0,2870.0,0.171,0.143,0.0562,0.0465,0.0437,0.0236
2006-07-06 02:30:00,3200.0,3200.0,0.348,0.196,0.152,0.142,0.139,0.0721
2006-07-06 02:35:00,3140.0,3140.0,0.299,0.101,0.0562,0.0465,0.0437,0.0236
2006-07-06 02:40:00,3120.0,3120.0,0.23,0.201,0.132,0.122,0.12,0.048
2006-07-06 02:45:00,3060.0,3060.0,0.276,0.199,0.147,0.104,0.0916,0.0711
2006-07-06 02:50:00,2670.0,2670.0,0.29,0.262,0.0995,0.054,0.044,0.0236
2006-07-06 02:55:00,2400.0,2400.0,0.251,0.223,0.0838,0.074,0.0713,0.046
2006-07-06 03:00:00,2080.0,2080.0,0.247,0.141,0.0845,0.0746,0.0719,0.0518
2006-07-06 03:05:00,1710.0,1710.0,0.177,0.149,0.106,0.0966,0.0938,0.0397
2006-07-06 03:10:00,1660.0,1660.0,0.194,0.166,0.124,0.105,0.0993,0.0791
