time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2001-09-24 00:15:00,6.08,6.08,0.111,0.0929,0.0647,0.0564,0.0541,0.0428
2001-09-24 00:20:00,0.133,0.133,0.285,0.183,0.0741,0.0661,0.0637,0.039
2001-09-24 00:25:00,1.31,1.31,0.104,0.0861,0.0578,0.0495,0.0473,0.0359
2001-09-24 00:30:00,0.133,0.133,0.425,0.214,0.0607,0.0525,0.0502,0.0151
2001-09-24 00:35:00,0.133,0.133,0.16,0.142,0.113,0.0982,0.094,0.0403
2001-09-24 00:40:00,1.56,1.56,0.139,0.0664,0.0361,0.0279,0.0256,0.0142
2001-09-24 00:45:00,0.133,0.133,0.137,0.119,0.091,0.0828,0.0805,0.0363
2001-09-24 00:50:00,0.133,0.133,0.22,0.0871,0.057,0.0488,0.0465,0.028
2001-09-24 00:55:00,0.133,0.133,0.22,0.202,0.171,0.0927,0.0721,0.0289
2001-09-24 01:00:00,1.49,1.49,0.173,0.155,0.0785,0.0703,0.0681,0.0334
2001-09-24 01:05:00,0.133,0.133,0.0826,0.0644,0.0361,0.0279,0.0256,0.0142
2001-09-24 01:10:00,0.133,0.133,0.191,0.173,0.112,0.104,0.101,0.0604
2001-09-24 01:15:00,0.133,0.133,0.138,0.12,0.0667,0.0575,0.055,0.0435
2001-09-24 01:20:00,0.133,0.133,0.171,0.153,0.124,0.11,0.106,0.0489
2001-09-24 01:25:00,0.133,0.133,0.396,0.224,0.105,0.0757,0.0675,0.0558
2001-09-24 01:30:00,0.394,0.394,0.182,0.0991,0.0689,0.0603,0.0578,0.0465
2001-09-24 01:35:00,0.486,0.486,0.246,0.127,0.0957,0.0571,0.0465,0.0263
2001-09-24 01:40:00,0.133,0.133,0.249,0.0818,0.0519,0.0437,0.0414,0.03
2001-09-24 01:45:00,0.133,0.133,0.0984,0.0802,0.0519,0.0437,0.0414,0.03
2001-09-24 01:50:00,2.72,2.72,0.19,0.0664,0.0361,0.0279,0.0256,0.0142
2001-09-24 01:55:00,0.133,0.133,0.307,0.162,0.0845,0.0736,0.0706,0.0431
2001-09-24 02:00:00,0.617,0.617,0.295,0.0714,0.0416,0.0334,0.0311,0.016
2001-09-24 02:05:00,0.133,0.133,0.117,0.0986,0.0705,0.0622,0.0598,0.0323
2001-09-24 02:10:00,0.638,0.638,0.234,0.0661,0.0361,0.0279,0.0256,0.0142
2001-09-24 02:15:00,0.133,0.133,0.247,0.147,0.055,0.0468,0.0445,0.0203
2001-09-24 02:20:00,0.133,0.133,0.107,0.0891,0.061,0.0526,0.0504,0.0151
2001-09-24 02:25:00,4.47,4.47,0.19,0.0664,0.0361,0.0279,0.0256,0.0142
2001-09-24 02:30:00,0.133,0.133,0.345,0.134,0.0684,0.0603,0.0579,0.0246
