time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2002-08-16 06:05:00,83.4,83.4,0.443,0.0782,0.0526,0.045,0.0429,0.0325
2002-08-16 06:10:00,57.0,57.0,0.458,0.0627,0.037,0.0295,0.0274,0.0169
2002-08-16 06:15:00,37.2,37.2,0.655,0.415,0.0855,0.0511,0.0461,0.0356
2002-08-16 06:20:00,25.2,25.2,0.655,0.284,0.0711,0.0393,0.0342,0.0237
2002-08-16 06:25:00,25.3,25.3,0.705,0.143,0.0551,0.0427,0.0392,0.018
2002-08-16 06:30:00,23.8,23.8,0.545,0.188,0.0733,0.0482,0.0412,0.0249
2002-08-16 06:35:00,44.2,44.2,0.914,0.333,0.103,0.0766,0.0714,0.061
2002-08-16 06:40:00,31.2,31.2,0.312,0.0614,0.0354,0.0279,0.0258,0.0137
2002-08-16 06:45:00,23.5,23.5,0.45,0.0845,0.0582,0.0311,0.0235,0.0129
2002-08-16 06:50:00,22.6,22.6,0.634,0.176,0.11,0.102,0.1,0.0899
2002-08-16 06:55:00,11.4,11.4,0.44,0.118,0.0927,0.0851,0.083,0.0726
2002-08-16 07:00:00,15.5,15.5,0.363,0.177,0.103,0.0953,0.0931,0.0557
2002-08-16 07:05:00,6.35,6.35,0.533,0.213,0.185,0.111,0.0793,0.0308
2002-08-16 07:10:00,2.25,2.25,0.748,0.154,0.048,0.0329,0.0287,0.0182
2002-08-16 07:15:00,6.93,6.93,0.351,0.0863,0.0601,0.0438,0.0393,0.018
2002-08-16 07:20:00,3.25,3.25,0.865,0.254,0.135,0.128,0.126,0.0893
2002-08-16 07:25:00,4.54,4.54,0.698,0.186,0.0698,0.0463,0.0398,0.0292
2002-08-16 07:30:00,7.69,7.69,0.326,0.142,0.115,0.0893,0.082,0.0446
2002-08-16 07:35:00,6.68,6.68,0.391,0.168,0.0329,0.0254,0.0233,0.0129
2002-08-16 07:40:00,4.47,4.47,0.628,0.294,0.0752,0.0424,0.0373,0.0268
2002-08-16 07:45:00,0.966,0.966,0.44,0.183,0.156,0.0841,0.0498,0.0135
2002-08-16 07:50:00,0.665,0.665,0.635,0.205,0.11,0.0895,0.0838,0.0393
2002-08-16 07:55:00,0.133,0.133,0.364,0.116,0.0423,0.0348,0.0326,0.0222
2002-08-16 08:00:00,0.133,0.133,0.465,0.198,0.0875,0.0798,0.0776,0.0451
2002-08-16 08:05:00,0.133,0.133,0.652,0.578,0.21,0.124,0.106,0.07
2002-08-16 08:10:00,4.15,4.15,0.703,0.168,0.0733,0.0569,0.0524,0.0135
2002-08-16 08:15:00,28.9,28.9,0.438,0.104,0.0778,0.0525,0.0474,0.0368
2002-08-16 08:20:00,92.7,92.7,0.59,0.118,0.092,0.0845,0.0824,0.0429
2002-08-16 08:25:00,138.0,138.0,0.625,0.393,0.363,0.22,0.159,0.063
2002-08-16 08:30:00,180.0,180.0,0.746,0.346,0.317,0.207,0.176,0.0955
2002-08-16 08:35:00,257.0,257.0,0.27,0.198,0.16,0.0857,0.0667,0.0266
2002-08-16 08:40:00,320.0,320.0,0.395,0.268,0.24,0.165,0.13,0.0596
2002-08-16 08:45:00,281.0,281.0,1.38,0.783,0.272,0.178,0.148,0.0791
2002-08-16 08:50:00,207.0,207.0,0.984,0.55,0.417,0.259,0.193,0.0933
2002-08-16 08:55:00,169.0,169.0,0.741,0.266,0.0847,0.0558,0.0506,0.0401
2002-08-16 09:00:00,205.0,205.0,0.879,0.423,0.0946,0.0552,0.0484,0.0346
2002-08-16 09:05:00,196.0,196.0,1.42,0.71,0.188,0.103,0.0832,0.0429
2002-08-16 09:10:00,217.0,217.0,0.42,0.157,0.128,0.0752,0.0638,0.0405
2002-08-16 09:15:00,249.0,249.0,0.804,0.185,0.0514,0.0439,0.0418,0.0135
2002-08-16 09:20:00,228.0,228.0,0.511,0.257,0.226,0.122,0.1,0.0545
2002-08-16 09:25:00,194.0,194.0,0.301,0.203,0.174,0.111,0.0938,0.0569
2002-08-16 09:30:00,214.0,214.0,1.27,0.728,0.23,0.0847,0.0478,0.0135
