time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2001-12-28 17:10:00,183.0,183.0,11.8,5.5,0.617,0.133,0.0668,0.0163
2001-12-28 17:15:00,129.0,129.0,11.7,5.19,0.605,0.129,0.0627,0.0141
2001-12-28 17:20:00,116.0,116.0,9.23,4.54,0.52,0.199,0.165,0.0897
2001-12-28 17:25:00,112.0,112.0,11.4,5.77,0.869,0.352,0.277,0.128
2001-12-28 17:30:00,114.0,114.0,12.7,5.81,0.771,0.275,0.207,0.0796
2001-12-28 17:35:00,102.0,102.0,9.91,4.5,0.196,0.078,0.0718,0.0538
2001-12-28 17:40:00,113.0,113.0,11.7,5.24,0.351,0.116,0.0948,0.0454
2001-12-28 17:45:00,116.0,116.0,9.75,4.56,0.834,0.306,0.219,0.0838
2001-12-28 17:50:00,100.0,100.0,13.4,5.75,0.774,0.326,0.268,0.124
2001-12-28 17:55:00,110.0,110.0,11.2,4.98,0.414,0.153,0.129,0.0719
2001-12-28 18:00:00,106.0,106.0,10.8,4.89,0.61,0.209,0.157,0.0721
2001-12-28 18:05:00,111.0,111.0,12.7,5.24,0.571,0.174,0.114,0.0422
2001-12-28 18:10:00,94.4,94.4,12.8,5.75,0.495,0.199,0.167,0.0925
2001-12-28 18:15:00,102.0,102.0,11.3,4.69,0.561,0.123,0.0608,0.0141
2001-12-28 18:20:00,95.3,95.3,12.0,5.27,0.625,0.136,0.0676,0.0163
2001-12-28 18:25:00,97.7,97.7,11.7,5.04,0.627,0.274,0.229,0.122
2001-12-28 18:30:00,94.2,94.2,12.8,5.55,0.673,0.264,0.21,0.102
2001-12-28 18:35:00,85.7,85.7,13.0,5.35,0.531,0.142,0.0929,0.0336
2001-12-28 18:40:00,80.4,80.4,13.5,5.98,0.851,0.242,0.132,0.0367
2001-12-28 18:45:00,72.4,72.4,12.5,5.4,0.764,0.298,0.229,0.104
2001-12-28 18:50:00,80.7,80.7,11.1,4.89,0.877,0.28,0.168,0.0547
2001-12-28 18:55:00,85.7,85.7,11.6,4.76,0.392,0.111,0.0796,0.0334
2001-12-28 19:00:00,78.5,78.5,12.0,5.18,0.585,0.179,0.12,0.0455
2001-12-28 19:05:00,67.5,67.5,11.6,4.58,0.587,0.253,0.213,0.113
2001-12-28 19:10:00,62.7,62.7,9.77,4.17,0.619,0.234,0.184,0.078
2001-12-28 19:15:00,62.7,62.7,14.2,6.34,0.914,0.264,0.139,0.0367
2001-12-28 19:20:00,66.8,66.8,12.2,4.8,0.5,0.232,0.202,0.113
2001-12-28 19:25:00,72.4,72.4,12.8,4.93,0.468,0.193,0.162,0.0867
2001-12-28 19:30:00,65.8,65.8,12.0,4.81,0.521,0.223,0.185,0.0959
