time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2003-10-28 00:15:00,53.7,53.7,3.37,2.01,0.494,0.122,0.0592,0.0136
2003-10-28 00:20:00,79.2,79.2,2.1,1.25,0.121,0.0524,0.0478,0.036
2003-10-28 00:25:00,50.8,50.8,4.68,2.92,0.918,0.355,0.251,0.0863
2003-10-28 00:30:00,71.9,71.9,1.23,0.71,0.661,0.192,0.078,0.0136
2003-10-28 00:35:00,73.4,73.4,4.86,3.4,0.571,0.137,0.0635,0.0136
2003-10-28 00:40:00,65.8,65.8,5.31,3.42,0.655,0.159,0.0692,0.0136
2003-10-28 00:45:00,70.4,70.4,4.04,3.13,1.12,0.383,0.225,0.0555
2003-10-28 00:50:00,64.4,64.4,7.82,4.52,0.54,0.242,0.206,0.117
2003-10-28 00:55:00,73.3,73.3,3.76,2.47,0.337,0.135,0.109,0.0535
2003-10-28 01:00:00,57.9,57.9,6.14,4.27,0.597,0.199,0.148,0.0627
2003-10-28 01:05:00,57.5,57.5,4.39,2.84,0.416,0.185,0.155,0.0855
2003-10-28 01:10:00,74.1,74.1,5.45,3.58,0.427,0.142,0.104,0.0463
2003-10-28 01:15:00,64.1,64.1,7.78,4.3,0.635,0.178,0.109,0.0363
2003-10-28 01:20:00,69.7,69.7,5.4,3.15,0.676,0.299,0.227,0.0899
2003-10-28 01:25:00,77.5,77.5,8.09,4.38,0.468,0.154,0.113,0.0495
2003-10-28 01:30:00,67.5,67.5,5.3,2.94,0.302,0.123,0.104,0.0617
2003-10-28 01:35:00,65.9,65.9,8.0,4.95,0.893,0.257,0.151,0.0469
2003-10-28 01:40:00,65.0,65.0,6.73,3.43,0.224,0.0689,0.0564,0.026
2003-10-28 01:45:00,69.1,69.1,5.32,3.17,0.785,0.232,0.113,0.0265
2003-10-28 01:50:00,69.0,69.0,7.55,4.22,0.676,0.206,0.132,0.0468
2003-10-28 01:55:00,67.5,67.5,5.78,3.27,0.746,0.301,0.209,0.0745
2003-10-28 02:00:00,67.2,67.2,8.3,4.98,0.865,0.264,0.164,0.0558
2003-10-28 02:05:00,80.7,80.7,10.5,4.78,0.545,0.173,0.124,0.0521
2003-10-28 02:10:00,75.9,75.9,16.5,6.07,0.723,0.163,0.0705,0.0136
2003-10-28 02:15:00,61.6,61.6,19.0,5.94,0.625,0.214,0.152,0.0643
2003-10-28 02:20:00,63.1,63.1,10.3,4.02,0.592,0.14,0.0644,0.0136
2003-10-28 02:25:00,62.8,62.8,14.4,5.12,0.449,0.131,0.092,0.0376
2003-10-28 02:30:00,61.8,61.8,13.1,4.81,0.577,0.204,0.139,0.0555
2003-10-28 02:35:00,59.0,59.0,11.7,3.87,0.646,0.166,0.071,0.0136
2003-10-28 02:40:00,73.3,73.3,12.9,4.43,0.643,0.164,0.0706,0.0136
2003-10-28 02:45:00,67.7,67.7,8.43,2.84,0.0984,0.03,0.0254,0.0136
2003-10-28 02:50:00,60.2,60.2,13.2,5.22,0.701,0.178,0.074,0.0136
2003-10-28 02:55:00,55.8,55.8,10.0,3.83,0.388,0.119,0.0843,0.0349
2003-10-28 03:00:00,54.3,54.3,13.0,5.3,0.664,0.152,0.0678,0.0136
2003-10-28 03:05:00,59.3,59.3,16.9,5.05,0.454,0.17,0.135,0.0632
2003-10-28 03:10:00,66.9,66.9,15.1,4.57,0.359,0.126,0.102,0.0469
2003-10-28 03:15:00,46.5,46.5,18.9,5.22,0.685,0.206,0.132,0.0468
2003-10-28 03:20:00,46.5,46.5,14.9,5.28,0.288,0.0881,0.0701,0.0278
2003-10-28 03:25:00,46.1,46.1,20.3,5.73,0.222,0.0745,0.063,0.0347
2003-10-28 03:30:00,48.1,48.1,15.7,5.04,0.566,0.127,0.061,0.0136
2003-10-28 03:35:00,47.5,47.5,18.5,5.65,0.545,0.191,0.141,0.064
2003-10-28 03:40:00,47.8,47.8,17.6,5.04,0.257,0.0929,0.0767,0.0401
2003-10-28 03:45:00,39.1,39.1,14.4,3.63,0.142,0.04,0.0334,0.0161
2003-10-28 03:50:00,34.3,34.3,15.4,4.84,0.586,0.137,0.0635,0.0136
2003-10-28 03:55:00,40.5,40.5,18.3,4.83,0.128,0.0524,0.0481,0.0363
2003-10-28 04:00:00,35.6,35.6,17.2,4.57,0.682,0.217,0.132,0.0438
2003-10-28 04:05:00,23.9,23.9,19.7,5.65,0.197,0.0711,0.0634,0.0427
2003-10-28 04:10:00,42.0,42.0,16.8,5.31,0.558,0.12,0.059,0.0136
2003-10-28 04:15:00,34.4,34.4,17.6,5.5,0.499,0.163,0.123,0.0484
2003-10-28 04:20:00,36.9,36.9,15.1,4.45,0.285,0.0883,0.0701,0.0278
2003-10-28 04:25:00,37.7,37.7,15.4,4.05,0.139,0.0625,0.0583,0.0465
2003-10-28 04:30:00,41.0,41.0,13.4,4.12,0.52,0.121,0.0592,0.0136
2003-10-28 04:35:00,40.6,40.6,14.0,4.72,0.545,0.212,0.168,0.0832
2003-10-28 04:40:00,52.4,52.4,14.4,3.61,0.355,0.103,0.0714,0.0287
2003-10-28 04:45:00,40.9,40.9,12.2,3.8,0.446,0.11,0.0558,0.0136
2003-10-28 04:50:00,37.3,37.3,12.4,4.05,0.473,0.115,0.0573,0.0136
2003-10-28 04:55:00,44.3,44.3,16.6,5.92,0.33,0.0729,0.0442,0.0136
2003-10-28 05:00:00,48.9,48.9,12.7,3.99,0.537,0.138,0.0637,0.0136
2003-10-28 05:05:00,52.7,52.7,12.7,4.2,0.513,0.205,0.163,0.0714
2003-10-28 05:10:00,45.0,45.0,14.1,3.52,0.436,0.116,0.0574,0.0136
2003-10-28 05:15:00,45.8,45.8,14.1,3.87,0.382,0.0957,0.0514,0.0136
2003-10-28 05:20:00,21.0,21.0,13.7,4.16,0.179,0.0774,0.0714,0.0551
2003-10-28 05:25:00,33.5,33.5,13.9,3.8,0.504,0.192,0.146,0.0656
2003-10-28 05:30:00,24.9,24.9,13.4,4.08,0.614,0.136,0.0635,0.0136
2003-10-28 05:35:00,23.0,23.0,13.2,4.5,0.546,0.198,0.144,0.0641
2003-10-28 05:40:00,14.5,14.5,12.5,3.53,0.316,0.128,0.106,0.0592
2003-10-28 05:45:00,10.1,10.1,14.7,4.26,0.57,0.157,0.0794,0.0199
2003-10-28 05:50:00,1.5,1.5,13.7,4.09,0.665,0.172,0.0724,0.0136
2003-10-28 05:55:00,11.0,11.0,12.9,3.39,0.49,0.128,0.0611,0.0136
2003-10-28 06:00:00,0.133,0.133,14.0,4.02,0.377,0.145,0.118,0.0593
2003-10-28 06:05:00,2.36,2.36,12.9,3.8,0.396,0.0971,0.0601,0.0198
2003-10-28 06:10:00,1.82,1.82,12.8,3.79,0.23,0.0863,0.0748,0.047
2003-10-28 06:15:00,14.0,14.0,13.7,3.95,0.132,0.059,0.0546,0.0428
2003-10-28 06:20:00,5.55,5.55,13.6,4.28,0.402,0.142,0.111,0.0547
2003-10-28 06:25:00,11.1,11.1,13.1,3.47,0.306,0.108,0.0855,0.0354
2003-10-28 06:30:00,8.07,8.07,12.8,3.91,0.28,0.11,0.0906,0.0478
2003-10-28 06:35:00,4.01,4.01,13.6,4.14,0.495,0.164,0.111,0.0436
2003-10-28 06:40:00,14.3,14.3,11.4,3.5,0.368,0.0962,0.0515,0.0136
