time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2001-04-02 11:40:00,35.4,35.4,3.07,1.24,0.324,0.112,0.0577,0.0143
2001-04-02 11:45:00,47.1,47.1,3.44,0.986,0.0687,0.0303,0.025,0.0137
2001-04-02 11:50:00,41.8,41.8,2.77,0.845,0.0701,0.0303,0.025,0.0137
2001-04-02 11:55:00,52.2,52.2,3.1,1.21,0.18,0.0893,0.0745,0.044
2001-04-02 12:00:00,55.6,55.6,2.53,0.82,0.0736,0.0302,0.025,0.0137
2001-04-02 12:05:00,62.2,62.2,2.3,1.16,0.0793,0.0299,0.025,0.0137
2001-04-02 12:10:00,61.7,61.7,2.55,0.745,0.0705,0.0303,0.025,0.0137
2001-04-02 12:15:00,67.5,67.5,2.64,0.891,0.0746,0.0301,0.025,0.0137
2001-04-02 12:20:00,56.8,56.8,3.06,1.34,0.323,0.124,0.0724,0.0222
2001-04-02 12:25:00,63.8,63.8,3.04,1.28,0.269,0.146,0.125,0.0815
2001-04-02 12:30:00,72.9,72.9,2.99,0.968,0.116,0.0593,0.0522,0.037
2001-04-02 12:35:00,85.7,85.7,2.61,0.767,0.186,0.112,0.0955,0.0612
2001-04-02 12:40:00,86.3,86.3,2.88,0.91,0.129,0.0834,0.0783,0.0671
2001-04-02 12:45:00,84.1,84.1,3.2,1.36,0.265,0.138,0.113,0.0612
2001-04-02 12:50:00,90.4,90.4,1.82,0.902,0.335,0.186,0.144,0.0668
2001-04-02 12:55:00,90.6,90.6,3.23,1.31,0.316,0.157,0.119,0.0571
2001-04-02 13:00:00,92.9,92.9,3.04,1.34,0.362,0.148,0.078,0.0195
2001-04-02 13:05:00,110.0,110.0,2.85,1.21,0.314,0.184,0.148,0.0673
2001-04-02 13:10:00,97.5,97.5,3.21,1.25,0.504,0.319,0.272,0.154
2001-04-02 13:15:00,93.5,93.5,2.7,1.52,0.22,0.0975,0.076,0.0322
2001-04-02 13:20:00,86.5,86.5,2.91,1.2,0.138,0.0875,0.0828,0.0714
2001-04-02 13:25:00,107.0,107.0,2.61,1.45,0.54,0.268,0.18,0.0668
2001-04-02 13:30:00,88.9,88.9,3.75,2.05,0.7,0.375,0.274,0.116
2001-04-02 13:35:00,78.3,78.3,4.72,2.68,0.67,0.32,0.226,0.0851
2001-04-02 13:40:00,88.5,88.5,4.63,1.93,0.363,0.105,0.0552,0.0143
2001-04-02 13:45:00,92.9,92.9,3.78,1.9,0.511,0.284,0.238,0.132
2001-04-02 13:50:00,105.0,105.0,5.58,2.66,0.63,0.19,0.0793,0.0143
2001-04-02 13:55:00,109.0,109.0,5.07,2.49,0.714,0.346,0.248,0.102
2001-04-02 14:00:00,120.0,120.0,4.41,1.96,0.502,0.186,0.116,0.0401
2001-04-02 14:05:00,121.0,121.0,5.04,2.62,0.649,0.21,0.109,0.0282
2001-04-02 14:10:00,116.0,116.0,3.95,2.54,0.728,0.286,0.154,0.0402
2001-04-02 14:15:00,128.0,128.0,3.51,2.36,0.912,0.394,0.255,0.0721
2001-04-02 14:20:00,132.0,132.0,5.26,3.14,0.502,0.154,0.094,0.0311
2001-04-02 14:25:00,137.0,137.0,4.8,2.91,0.617,0.298,0.249,0.126
2001-04-02 14:30:00,147.0,147.0,6.64,3.31,0.644,0.179,0.076,0.0143
2001-04-02 14:35:00,160.0,160.0,4.17,2.37,0.906,0.411,0.285,0.133
2001-04-02 14:40:00,164.0,164.0,5.55,3.01,0.435,0.188,0.156,0.0828
2001-04-02 14:45:00,181.0,181.0,5.43,3.46,0.802,0.348,0.256,0.0951
2001-04-02 14:50:00,184.0,184.0,5.28,2.78,0.394,0.173,0.143,0.0764
2001-04-02 14:55:00,217.0,217.0,5.74,3.87,0.671,0.168,0.0729,0.0143
2001-04-02 15:00:00,219.0,219.0,4.04,2.52,0.6,0.211,0.145,0.0578
2001-04-02 15:05:00,234.0,234.0,6.61,4.07,0.647,0.211,0.136,0.049
2001-04-02 15:10:00,214.0,214.0,4.94,2.85,0.682,0.191,0.0933,0.0222
2001-04-02 15:15:00,230.0,230.0,5.45,2.95,0.582,0.257,0.204,0.0973
2001-04-02 15:20:00,221.0,221.0,6.12,3.32,0.617,0.262,0.209,0.106
2001-04-02 15:25:00,216.0,216.0,7.33,4.04,0.619,0.231,0.163,0.0583
2001-04-02 15:30:00,218.0,218.0,5.52,2.92,0.53,0.186,0.133,0.0476
2001-04-02 15:35:00,220.0,220.0,4.88,2.75,0.598,0.168,0.0733,0.0143
2001-04-02 15:40:00,231.0,231.0,5.37,3.29,0.571,0.169,0.0869,0.0222
2001-04-02 15:45:00,219.0,219.0,5.15,2.74,0.841,0.371,0.259,0.0995
2001-04-02 15:50:00,211.0,211.0,5.78,3.25,0.701,0.272,0.181,0.0561
2001-04-02 15:55:00,204.0,204.0,6.07,3.34,0.548,0.162,0.0847,0.0222
2001-04-02 16:00:00,201.0,201.0,4.83,2.85,0.789,0.337,0.242,0.0857
2001-04-02 16:05:00,187.0,187.0,5.66,3.18,0.531,0.17,0.106,0.0368
