time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2004-09-19 07:25:00,1100.0,1100.0,0.391,0.112,0.0766,0.0419,0.0342,0.0183
2004-09-19 07:30:00,640.0,640.0,0.252,0.0815,0.0467,0.0391,0.037,0.0193
2004-09-19 07:35:00,1140.0,1140.0,0.188,0.0809,0.0458,0.0382,0.0361,0.0205
2004-09-19 07:40:00,1120.0,1120.0,0.147,0.125,0.0916,0.0767,0.0728,0.057
2004-09-19 07:45:00,909.0,909.0,0.0982,0.0766,0.0436,0.036,0.0339,0.0183
2004-09-19 07:50:00,1300.0,1300.0,0.367,0.122,0.044,0.0364,0.0343,0.0187
2004-09-19 07:55:00,973.0,973.0,0.383,0.146,0.11,0.0655,0.0555,0.035
2004-09-19 08:00:00,1270.0,1270.0,0.252,0.0815,0.0467,0.0391,0.037,0.0193
2004-09-19 08:05:00,1400.0,1400.0,0.175,0.121,0.0802,0.0419,0.0342,0.0183
2004-09-19 08:10:00,882.0,882.0,0.137,0.0824,0.0436,0.036,0.0339,0.0183
2004-09-19 08:15:00,1440.0,1440.0,0.214,0.193,0.0708,0.0446,0.0372,0.0193
2004-09-19 08:20:00,1310.0,1310.0,0.33,0.0955,0.061,0.0535,0.0513,0.0239
2004-09-19 08:25:00,1190.0,1190.0,0.163,0.0865,0.0436,0.036,0.0339,0.0183
2004-09-19 08:30:00,1520.0,1520.0,0.123,0.101,0.0678,0.0415,0.0342,0.0183
2004-09-19 08:35:00,1060.0,1060.0,0.323,0.132,0.0538,0.0383,0.034,0.0183
2004-09-19 08:40:00,1540.0,1540.0,0.163,0.0869,0.044,0.0364,0.0343,0.0187
2004-09-19 08:45:00,1560.0,1560.0,0.133,0.112,0.0436,0.036,0.0339,0.0183
2004-09-19 08:50:00,1060.0,1060.0,0.171,0.149,0.0494,0.0419,0.0398,0.0241
2004-09-19 08:55:00,1610.0,1610.0,0.163,0.0865,0.0436,0.036,0.0339,0.0183
2004-09-19 09:00:00,1480.0,1480.0,0.306,0.217,0.179,0.0998,0.078,0.0322
2004-09-19 09:05:00,1420.0,1420.0,0.875,0.458,0.171,0.103,0.0809,0.0331
2004-09-19 09:10:00,1670.0,1670.0,0.368,0.112,0.0776,0.0701,0.0681,0.0443
2004-09-19 09:15:00,1180.0,1180.0,0.252,0.122,0.0436,0.036,0.0339,0.0183
2004-09-19 09:20:00,1660.0,1660.0,0.378,0.171,0.0638,0.0406,0.0341,0.0183
2004-09-19 09:25:00,1700.0,1700.0,0.568,0.336,0.0818,0.0446,0.0343,0.0183
2004-09-19 09:30:00,1300.0,1300.0,0.228,0.114,0.0612,0.0536,0.0515,0.0279
2004-09-19 09:35:00,1650.0,1650.0,0.656,0.165,0.0436,0.036,0.0339,0.0183
2004-09-19 09:40:00,1530.0,1530.0,0.385,0.13,0.063,0.0555,0.0533,0.0377
2004-09-19 09:45:00,1570.0,1570.0,0.54,0.274,0.104,0.0966,0.0944,0.0377
2004-09-19 09:50:00,1680.0,1680.0,0.163,0.141,0.0488,0.0372,0.034,0.0183
2004-09-19 09:55:00,1240.0,1240.0,0.302,0.2,0.0638,0.0406,0.0341,0.0183
2004-09-19 10:00:00,1460.0,1460.0,0.391,0.146,0.0678,0.0415,0.0342,0.0183
2004-09-19 10:05:00,1680.0,1680.0,1.41,0.583,0.0794,0.0419,0.0342,0.0183
2004-09-19 10:10:00,1400.0,1400.0,0.331,0.0942,0.0592,0.0395,0.0341,0.0183
2004-09-19 10:15:00,1630.0,1630.0,0.401,0.156,0.0769,0.0419,0.0342,0.0183
2004-09-19 10:20:00,1670.0,1670.0,0.248,0.226,0.105,0.0973,0.0953,0.0664
2004-09-19 10:25:00,1760.0,1760.0,0.21,0.133,0.0881,0.0418,0.0341,0.0183
2004-09-19 10:30:00,1830.0,1830.0,0.249,0.111,0.0752,0.0419,0.0342,0.0183
2004-09-19 10:35:00,1550.0,1550.0,0.673,0.232,0.0665,0.0412,0.0342,0.0183
2004-09-19 10:40:00,1880.0,1880.0,0.234,0.0785,0.0436,0.036,0.0339,0.0183
2004-09-19 10:45:00,1930.0,1930.0,0.195,0.169,0.0436,0.036,0.0339,0.0183
2004-09-19 10:50:00,1620.0,1620.0,0.297,0.103,0.0685,0.0585,0.0557,0.0268
2004-09-19 10:55:00,1680.0,1680.0,0.312,0.122,0.0436,0.036,0.0339,0.0183
2004-09-19 11:00:00,1810.0,1810.0,0.326,0.0938,0.0592,0.0516,0.0495,0.0338
2004-09-19 11:05:00,1860.0,1860.0,0.266,0.211,0.0953,0.0719,0.0655,0.0185
2004-09-19 11:10:00,2000.0,2000.0,0.149,0.123,0.0436,0.036,0.0339,0.0183
2004-09-19 11:15:00,1730.0,1730.0,0.367,0.152,0.117,0.11,0.108,0.0548
2004-09-19 11:20:00,2010.0,2010.0,0.198,0.122,0.0436,0.036,0.0339,0.0183
2004-09-19 11:25:00,2240.0,2240.0,0.776,0.251,0.0668,0.0594,0.0573,0.0416
2004-09-19 11:30:00,1940.0,1940.0,0.257,0.0815,0.0467,0.0391,0.037,0.0193
2004-09-19 11:35:00,2050.0,2050.0,0.347,0.192,0.0962,0.0649,0.056,0.0401
2004-09-19 11:40:00,2200.0,2200.0,0.372,0.15,0.0436,0.036,0.0339,0.0183
2004-09-19 11:45:00,2330.0,2330.0,0.218,0.142,0.0436,0.036,0.0339,0.0183
2004-09-19 11:50:00,2520.0,2520.0,0.194,0.173,0.138,0.103,0.0955,0.0796
2004-09-19 11:55:00,2170.0,2170.0,0.579,0.361,0.111,0.0719,0.0643,0.0483
2004-09-19 12:00:00,2430.0,2430.0,0.493,0.134,0.0601,0.0526,0.0505,0.0238
2004-09-19 12:05:00,2640.0,2640.0,0.327,0.145,0.11,0.102,0.1,0.05
2004-09-19 12:10:00,2340.0,2340.0,0.413,0.198,0.0436,0.036,0.0339,0.0183
2004-09-19 12:15:00,2480.0,2480.0,0.718,0.235,0.0467,0.0391,0.037,0.0193
2004-09-19 12:20:00,2660.0,2660.0,0.269,0.113,0.0771,0.0436,0.0342,0.0183
2004-09-19 12:25:00,2670.0,2670.0,0.193,0.172,0.0789,0.044,0.0343,0.0183
2004-09-19 12:30:00,2860.0,2860.0,0.13,0.108,0.0436,0.036,0.0339,0.0183
2004-09-19 12:35:00,2550.0,2550.0,0.107,0.0849,0.052,0.0445,0.0424,0.0267
2004-09-19 12:40:00,2770.0,2770.0,0.158,0.103,0.0638,0.0406,0.0341,0.0183
2004-09-19 12:45:00,3230.0,3230.0,0.34,0.0811,0.0467,0.0391,0.037,0.0193
2004-09-19 12:50:00,2800.0,2800.0,0.148,0.124,0.0906,0.0726,0.0675,0.0516
2004-09-19 12:55:00,2980.0,2980.0,0.282,0.107,0.0724,0.0619,0.059,0.0185
2004-09-19 13:00:00,3380.0,3380.0,0.0982,0.0766,0.0436,0.036,0.0339,0.0183
2004-09-19 13:05:00,3170.0,3170.0,0.579,0.371,0.0946,0.0543,0.0465,0.0307
2004-09-19 13:10:00,3470.0,3470.0,0.42,0.255,0.217,0.109,0.0652,0.0185
