time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2005-07-27 11:00:00,0.345,0.345,7.94,5.28,1.05,0.258,0.102,0.0174
2005-07-27 11:05:00,0.668,0.668,7.28,4.32,1.1,0.265,0.104,0.0174
2005-07-27 11:10:00,0.133,0.133,8.18,5.21,1.21,0.399,0.239,0.0776
2005-07-27 11:15:00,0.133,0.133,9.04,5.87,1.15,0.392,0.253,0.0895
2005-07-27 11:20:00,0.133,0.133,8.07,5.55,1.18,0.419,0.267,0.094
2005-07-27 11:25:00,0.133,0.133,7.52,4.54,0.766,0.298,0.23,0.109
2005-07-27 11:30:00,6.98,6.98,7.67,5.15,0.838,0.294,0.206,0.0774
2005-07-27 11:35:00,8.16,8.16,5.64,3.84,0.931,0.331,0.232,0.0906
2005-07-27 11:40:00,3.55,3.55,7.6,4.69,0.865,0.204,0.0899,0.0184
2005-07-27 11:45:00,14.2,14.2,5.57,3.34,0.8,0.233,0.123,0.0326
2005-07-27 11:50:00,16.1,16.1,5.47,3.9,0.94,0.246,0.0993,0.0174
2005-07-27 11:55:00,11.6,11.6,7.06,5.08,1.03,0.412,0.303,0.117
2005-07-27 12:00:00,9.91,9.91,7.94,5.38,1.25,0.392,0.214,0.0597
2005-07-27 12:05:00,17.6,17.6,6.03,4.26,1.17,0.432,0.298,0.108
2005-07-27 12:10:00,17.0,17.0,8.43,5.06,1.17,0.333,0.158,0.0359
2005-07-27 12:15:00,16.7,16.7,7.01,4.54,1.19,0.406,0.261,0.0836
2005-07-27 12:20:00,18.0,18.0,9.06,5.58,0.975,0.324,0.215,0.0705
2005-07-27 12:25:00,26.9,26.9,7.23,4.83,0.925,0.209,0.0902,0.0175
2005-07-27 12:30:00,26.8,26.8,6.81,4.65,1.27,0.452,0.297,0.109
2005-07-27 12:35:00,34.8,34.8,8.77,5.68,1.08,0.253,0.113,0.0235
2005-07-27 12:40:00,31.2,31.2,8.43,5.71,1.08,0.265,0.104,0.0174
2005-07-27 12:45:00,45.3,45.3,8.57,4.95,1.03,0.252,0.101,0.0174
2005-07-27 12:50:00,35.7,35.7,5.9,3.41,1.19,0.47,0.344,0.128
2005-07-27 12:55:00,50.9,50.9,7.06,4.7,0.533,0.183,0.15,0.0723
2005-07-27 13:00:00,47.8,47.8,7.23,5.02,1.07,0.348,0.21,0.0685
2005-07-27 13:05:00,51.7,51.7,6.65,4.62,1.45,0.516,0.284,0.0794
2005-07-27 13:10:00,57.5,57.5,7.74,4.94,1.01,0.282,0.137,0.0326
2005-07-27 13:15:00,56.0,56.0,6.22,3.53,0.839,0.222,0.119,0.0326
2005-07-27 13:20:00,66.2,66.2,7.48,5.22,0.914,0.36,0.278,0.132
2005-07-27 13:25:00,44.2,44.2,9.44,6.19,1.54,0.543,0.339,0.102
2005-07-27 13:30:00,42.3,42.3,9.68,6.65,1.24,0.367,0.205,0.0596
2005-07-27 13:35:00,63.2,63.2,8.24,4.78,1.03,0.315,0.179,0.0533
2005-07-27 13:40:00,72.2,72.2,9.91,6.56,1.06,0.282,0.137,0.0326
2005-07-27 13:45:00,89.1,89.1,6.87,4.58,1.08,0.446,0.332,0.132
2005-07-27 13:50:00,92.2,92.2,8.34,5.02,1.03,0.281,0.137,0.0326
2005-07-27 13:55:00,100.0,100.0,9.27,5.79,1.2,0.29,0.109,0.0174
2005-07-27 14:00:00,106.0,106.0,9.31,6.03,0.897,0.356,0.288,0.142
2005-07-27 14:05:00,103.0,103.0,9.02,5.48,1.07,0.266,0.116,0.0235
2005-07-27 14:10:00,106.0,106.0,9.46,5.87,1.21,0.406,0.274,0.0944
2005-07-27 14:15:00,111.0,111.0,10.7,6.28,0.975,0.281,0.175,0.0596
2005-07-27 14:20:00,76.4,76.4,10.1,6.64,0.948,0.198,0.0877,0.0175
2005-07-27 14:25:00,101.0,101.0,10.0,6.22,0.805,0.212,0.132,0.0445
2005-07-27 14:30:00,106.0,106.0,9.55,6.21,1.25,0.325,0.149,0.0326
2005-07-27 14:35:00,116.0,116.0,9.14,5.55,0.832,0.233,0.123,0.0326
2005-07-27 14:40:00,87.2,87.2,12.2,7.16,1.18,0.275,0.106,0.0174
2005-07-27 14:45:00,103.0,103.0,11.8,7.19,1.16,0.377,0.252,0.0891
2005-07-27 14:50:00,112.0,112.0,10.9,6.58,1.14,0.278,0.107,0.0174
2005-07-27 14:55:00,136.0,136.0,9.79,5.98,0.942,0.208,0.0902,0.0175
2005-07-27 15:00:00,129.0,129.0,8.69,5.46,1.32,0.43,0.253,0.0794
2005-07-27 15:05:00,153.0,153.0,9.08,5.75,1.09,0.288,0.139,0.0326
2005-07-27 15:10:00,152.0,152.0,8.45,5.35,0.908,0.312,0.221,0.0916
2005-07-27 15:15:00,173.0,173.0,8.63,5.66,0.94,0.314,0.219,0.0851
2005-07-27 15:20:00,183.0,183.0,10.3,5.55,0.942,0.379,0.291,0.126
2005-07-27 15:25:00,158.0,158.0,9.73,6.68,1.42,0.422,0.209,0.0506
2005-07-27 15:30:00,190.0,190.0,8.18,5.05,0.706,0.25,0.189,0.0809
2005-07-27 15:35:00,197.0,197.0,9.14,6.47,0.982,0.22,0.0942,0.0184
2005-07-27 15:40:00,229.0,229.0,9.42,5.78,1.13,0.269,0.105,0.0174
2005-07-27 15:45:00,238.0,238.0,10.2,7.13,1.18,0.324,0.178,0.0506
2005-07-27 15:50:00,250.0,250.0,9.4,5.96,1.04,0.299,0.185,0.0619
2005-07-27 15:55:00,278.0,278.0,9.27,5.92,1.07,0.286,0.153,0.0416
2005-07-27 16:00:00,283.0,283.0,8.69,5.53,1.07,0.329,0.213,0.0774
2005-07-27 16:05:00,278.0,278.0,10.0,6.58,1.23,0.43,0.284,0.0944
2005-07-27 16:10:00,278.0,278.0,8.55,5.21,0.944,0.281,0.187,0.0705
2005-07-27 16:15:00,263.0,263.0,9.64,6.49,1.15,0.299,0.157,0.0416
2005-07-27 16:20:00,258.0,258.0,10.5,6.61,1.23,0.453,0.319,0.117
2005-07-27 16:25:00,247.0,247.0,10.4,6.19,0.787,0.17,0.0804,0.0175
2005-07-27 16:30:00,267.0,267.0,9.95,5.65,0.851,0.193,0.0863,0.0175
2005-07-27 16:35:00,261.0,261.0,9.71,6.52,0.912,0.283,0.194,0.0771
2005-07-27 16:40:00,272.0,272.0,8.43,5.56,1.33,0.436,0.259,0.0655
2005-07-27 16:45:00,288.0,288.0,8.45,6.05,1.33,0.511,0.354,0.135
2005-07-27 16:50:00,323.0,323.0,11.3,7.01,1.42,0.55,0.376,0.136
2005-07-27 16:55:00,313.0,313.0,10.4,6.58,1.49,0.552,0.371,0.133
2005-07-27 17:00:00,346.0,346.0,9.84,6.37,0.984,0.294,0.192,0.0705
2005-07-27 17:05:00,336.0,336.0,9.53,6.19,1.01,0.348,0.251,0.0959
2005-07-27 17:10:00,359.0,359.0,11.2,7.14,1.31,0.45,0.302,0.136
2005-07-27 17:15:00,362.0,362.0,9.53,6.32,1.26,0.432,0.27,0.0887
2005-07-27 17:20:00,362.0,362.0,11.0,6.84,1.45,0.483,0.297,0.0948
2005-07-27 17:25:00,374.0,374.0,9.75,6.78,1.7,0.532,0.291,0.0736
2005-07-27 17:30:00,366.0,366.0,10.9,6.73,1.57,0.545,0.315,0.0838
2005-07-27 17:35:00,375.0,375.0,9.44,5.87,1.06,0.374,0.27,0.115
2005-07-27 17:40:00,376.0,376.0,10.5,6.85,1.28,0.445,0.304,0.1
2005-07-27 17:45:00,394.0,394.0,12.1,7.26,1.35,0.411,0.232,0.0685
2005-07-27 17:50:00,372.0,372.0,10.1,5.89,1.11,0.294,0.147,0.0359
2005-07-27 17:55:00,387.0,387.0,10.3,6.61,1.16,0.389,0.262,0.0861
2005-07-27 18:00:00,402.0,402.0,7.4,4.66,1.1,0.385,0.27,0.111
2005-07-27 18:05:00,339.0,339.0,7.66,4.75,0.482,0.176,0.149,0.0839
2005-07-27 18:10:00,372.0,372.0,9.84,6.05,1.25,0.385,0.211,0.0597
2005-07-27 18:15:00,352.0,352.0,8.67,5.6,1.09,0.366,0.242,0.0885
2005-07-27 18:20:00,334.0,334.0,11.5,7.01,1.41,0.471,0.294,0.0805
2005-07-27 18:25:00,353.0,353.0,9.44,6.18,1.3,0.405,0.233,0.0706
2005-07-27 18:30:00,345.0,345.0,8.97,5.94,0.92,0.279,0.184,0.0682
2005-07-27 18:35:00,338.0,338.0,8.38,5.87,1.16,0.396,0.26,0.091
2005-07-27 18:40:00,352.0,352.0,7.31,5.25,0.716,0.143,0.0729,0.0175
2005-07-27 18:45:00,327.0,327.0,8.04,5.35,1.04,0.233,0.108,0.0236
2005-07-27 18:50:00,313.0,313.0,9.4,6.35,1.36,0.362,0.159,0.0325
2005-07-27 18:55:00,345.0,345.0,8.02,5.73,1.22,0.293,0.11,0.0174
2005-07-27 19:00:00,301.0,301.0,6.43,4.47,1.0,0.312,0.186,0.0596
2005-07-27 19:05:00,269.0,269.0,10.7,7.53,1.47,0.47,0.295,0.1
2005-07-27 19:10:00,294.0,294.0,9.64,6.0,1.02,0.332,0.214,0.0774
2005-07-27 19:15:00,265.0,265.0,8.2,5.13,1.1,0.307,0.176,0.0533
2005-07-27 19:20:00,253.0,253.0,10.1,6.97,1.21,0.455,0.334,0.145
2005-07-27 19:25:00,240.0,240.0,8.69,6.53,1.4,0.546,0.39,0.14
2005-07-27 19:30:00,265.0,265.0,9.46,5.79,0.977,0.31,0.207,0.0791
2005-07-27 19:35:00,259.0,259.0,10.0,6.21,1.38,0.558,0.405,0.154
2005-07-27 19:40:00,284.0,284.0,9.71,6.75,1.12,0.257,0.102,0.0174
2005-07-27 19:45:00,270.0,270.0,10.1,6.71,1.48,0.518,0.328,0.101
2005-07-27 19:50:00,253.0,253.0,11.1,6.71,0.964,0.269,0.17,0.0596
2005-07-27 19:55:00,295.0,295.0,8.3,5.32,1.0,0.248,0.111,0.0236
2005-07-27 20:00:00,318.0,318.0,11.2,7.11,1.31,0.498,0.361,0.129
2005-07-27 20:05:00,345.0,345.0,9.27,5.94,1.33,0.405,0.233,0.0706
2005-07-27 20:10:00,395.0,395.0,10.7,6.85,1.25,0.43,0.293,0.112
2005-07-27 20:15:00,468.0,468.0,9.46,6.75,1.22,0.287,0.109,0.0174
2005-07-27 20:20:00,439.0,439.0,10.0,6.75,1.5,0.55,0.362,0.125
2005-07-27 20:25:00,511.0,511.0,11.1,7.06,1.37,0.418,0.235,0.0687
2005-07-27 20:30:00,509.0,509.0,11.1,7.4,1.61,0.491,0.272,0.0776
2005-07-27 20:35:00,568.0,568.0,9.48,6.0,1.15,0.269,0.105,0.0174
2005-07-27 20:40:00,733.0,733.0,10.2,6.67,1.19,0.425,0.299,0.121
2005-07-27 20:45:00,774.0,774.0,9.31,5.75,1.0,0.255,0.143,0.0416
2005-07-27 20:50:00,849.0,849.0,9.93,5.83,0.82,0.296,0.238,0.105
2005-07-27 20:55:00,746.0,746.0,10.8,6.78,0.979,0.222,0.0944,0.0184
2005-07-27 21:00:00,699.0,699.0,12.0,7.66,1.28,0.368,0.192,0.0506
2005-07-27 21:05:00,792.0,792.0,10.4,6.15,0.916,0.375,0.301,0.142
2005-07-27 21:10:00,796.0,796.0,11.9,6.79,1.35,0.392,0.217,0.0621
2005-07-27 21:15:00,610.0,610.0,10.9,6.76,1.16,0.386,0.257,0.0855
2005-07-27 21:20:00,728.0,728.0,9.66,6.04,1.17,0.394,0.257,0.0938
2005-07-27 21:25:00,570.0,570.0,11.0,6.22,1.04,0.382,0.283,0.118
2005-07-27 21:30:00,698.0,698.0,11.8,7.11,1.21,0.301,0.149,0.0359
