time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2003-11-21 09:45:00,2.72,2.72,11.6,2.34,0.0955,0.0296,0.025,0.0131
2003-11-21 09:50:00,5.57,5.57,9.75,1.63,0.0897,0.0299,0.025,0.0131
2003-11-21 09:55:00,4.22,4.22,9.18,1.85,0.301,0.0875,0.0473,0.0128
2003-11-21 10:00:00,5.4,5.4,10.1,2.29,0.314,0.0944,0.0495,0.0128
2003-11-21 10:05:00,0.18,0.18,9.25,2.09,0.0938,0.0297,0.025,0.0131
2003-11-21 10:10:00,1.78,1.78,7.82,1.84,0.121,0.0552,0.0506,0.0387
2003-11-21 10:15:00,0.517,0.517,10.8,2.63,0.224,0.0764,0.0601,0.0242
2003-11-21 10:20:00,2.68,2.68,10.5,2.49,0.192,0.0705,0.0553,0.0227
2003-11-21 10:25:00,7.1,7.1,10.9,2.06,0.129,0.0401,0.033,0.0156
2003-11-21 10:30:00,4.04,4.04,7.41,1.48,0.0938,0.0297,0.025,0.0131
2003-11-21 10:35:00,3.85,3.85,12.1,3.09,0.283,0.0718,0.0422,0.0128
2003-11-21 10:40:00,6.51,6.51,8.3,1.68,0.0877,0.03,0.025,0.0131
2003-11-21 10:45:00,0.133,0.133,9.14,2.33,0.114,0.0445,0.04,0.0281
2003-11-21 10:50:00,0.133,0.133,8.55,2.16,0.244,0.0714,0.0419,0.0128
2003-11-21 10:55:00,0.133,0.133,5.4,1.12,0.172,0.0661,0.055,0.0298
2003-11-21 11:00:00,0.133,0.133,8.63,2.4,0.0946,0.0297,0.025,0.0131
2003-11-21 11:05:00,2.9,2.9,7.11,2.05,0.253,0.1,0.0771,0.0296
2003-11-21 11:10:00,1.74,1.74,9.35,2.4,0.104,0.0405,0.0358,0.0239
2003-11-21 11:15:00,1.76,1.76,8.53,2.47,0.277,0.105,0.0809,0.0309
2003-11-21 11:20:00,7.88,7.88,7.78,2.0,0.0938,0.0297,0.025,0.0131
2003-11-21 11:25:00,3.13,3.13,10.6,2.65,0.0944,0.0297,0.025,0.0131
2003-11-21 11:30:00,0.133,0.133,6.81,1.98,0.118,0.0521,0.0474,0.0355
2003-11-21 11:35:00,1.3,1.3,6.84,1.63,0.0955,0.0296,0.025,0.0131
2003-11-21 11:40:00,11.4,11.4,8.13,2.65,0.202,0.0771,0.0603,0.0242
2003-11-21 11:45:00,4.84,4.84,5.93,1.46,0.0875,0.03,0.025,0.0131
2003-11-21 11:50:00,0.133,0.133,9.59,2.78,0.451,0.153,0.0927,0.0306
2003-11-21 11:55:00,3.2,3.2,6.19,1.69,0.0912,0.0298,0.025,0.0131
2003-11-21 12:00:00,4.76,4.76,7.6,1.9,0.0955,0.0296,0.025,0.0131
2003-11-21 12:05:00,0.133,0.133,5.35,1.73,0.0998,0.0314,0.0263,0.0135
2003-11-21 12:10:00,5.32,5.32,5.64,1.65,0.0931,0.0297,0.025,0.0131
2003-11-21 12:15:00,2.5,2.5,6.9,2.24,0.0979,0.0295,0.0249,0.0131
2003-11-21 12:20:00,2.6,2.6,4.53,1.44,0.0938,0.0297,0.025,0.0131
2003-11-21 12:25:00,0.957,0.957,8.41,2.62,0.101,0.0294,0.0249,0.0131
2003-11-21 12:30:00,0.133,0.133,8.22,2.82,0.179,0.0581,0.0466,0.0199
2003-11-21 12:35:00,7.34,7.34,7.96,2.28,0.0929,0.0297,0.025,0.0131
2003-11-21 12:40:00,1.96,1.96,8.39,2.23,0.0984,0.0295,0.0249,0.0131
2003-11-21 12:45:00,4.29,4.29,9.48,2.8,0.101,0.0294,0.0249,0.0131
2003-11-21 12:50:00,6.5,6.5,10.6,2.56,0.0933,0.0297,0.025,0.0131
2003-11-21 12:55:00,8.45,8.45,8.13,1.99,0.094,0.0297,0.025,0.0131
2003-11-21 13:00:00,0.68,0.68,13.3,3.36,0.297,0.108,0.0853,0.0359
2003-11-21 13:05:00,6.07,6.07,8.79,2.46,0.0984,0.0295,0.0249,0.0131
2003-11-21 13:10:00,18.6,18.6,11.4,2.42,0.0902,0.0299,0.025,0.0131
2003-11-21 13:15:00,1.3,1.3,11.5,3.44,0.431,0.107,0.0533,0.0128
2003-11-21 13:20:00,0.133,0.133,11.4,2.61,0.129,0.0631,0.0585,0.0466
2003-11-21 13:25:00,8.83,8.83,9.29,1.88,0.104,0.0404,0.0356,0.0238
2003-11-21 13:30:00,0.133,0.133,12.3,3.54,0.446,0.128,0.0632,0.0154
2003-11-21 13:35:00,2.45,2.45,10.9,2.6,0.254,0.0944,0.0745,0.0318
2003-11-21 13:40:00,0.133,0.133,8.77,2.82,0.109,0.0309,0.0262,0.0135
2003-11-21 13:45:00,3.28,3.28,9.44,2.47,0.104,0.0381,0.0335,0.0216
2003-11-21 13:50:00,6.03,6.03,10.2,2.83,0.101,0.034,0.0294,0.0175
2003-11-21 13:55:00,0.136,0.136,8.73,2.35,0.0991,0.0295,0.0249,0.0131
2003-11-21 14:00:00,3.58,3.58,10.4,2.71,0.253,0.0893,0.0698,0.0273
2003-11-21 14:05:00,0.133,0.133,11.5,3.2,0.101,0.0294,0.0249,0.0131
2003-11-21 14:10:00,5.89,5.89,8.02,2.01,0.106,0.0358,0.0313,0.0194
2003-11-21 14:15:00,0.133,0.133,11.0,3.2,0.287,0.105,0.0843,0.0386
2003-11-21 14:20:00,0.133,0.133,7.91,2.37,0.206,0.0769,0.0603,0.0242
2003-11-21 14:25:00,4.78,4.78,11.1,3.27,0.101,0.0294,0.0249,0.0131
2003-11-21 14:30:00,0.133,0.133,7.96,3.03,0.492,0.169,0.111,0.0413
2003-11-21 14:35:00,0.133,0.133,10.2,3.27,0.115,0.0433,0.0389,0.027
2003-11-21 14:40:00,3.67,3.67,12.8,3.62,0.105,0.0292,0.0249,0.0131
2003-11-21 14:45:00,0.133,0.133,8.34,2.87,0.44,0.106,0.0533,0.0128
2003-11-21 14:50:00,7.06,7.06,11.8,3.98,0.358,0.0863,0.0472,0.0128
2003-11-21 14:55:00,0.133,0.133,8.38,2.73,0.284,0.0755,0.0434,0.0128
2003-11-21 15:00:00,2.64,2.64,7.83,2.4,0.0975,0.0295,0.0249,0.0131
2003-11-21 15:05:00,0.133,0.133,7.35,2.47,0.381,0.152,0.113,0.045
2003-11-21 15:10:00,0.133,0.133,6.55,2.63,0.478,0.182,0.135,0.0579
2003-11-21 15:15:00,0.15,0.15,6.68,2.42,0.411,0.129,0.0813,0.0284
2003-11-21 15:20:00,2.67,2.67,5.4,1.72,0.102,0.0356,0.031,0.0191
2003-11-21 15:25:00,2.95,2.95,7.6,2.46,0.214,0.0767,0.0601,0.0242
2003-11-21 15:30:00,1.37,1.37,7.6,2.62,0.114,0.0427,0.0382,0.0263
2003-11-21 15:35:00,2.34,2.34,6.58,2.36,0.0984,0.0295,0.0249,0.0131
2003-11-21 15:40:00,7.38,7.38,8.41,3.6,0.116,0.0473,0.0427,0.0309
2003-11-21 15:45:00,0.133,0.133,8.22,3.64,0.104,0.0292,0.0249,0.0131
2003-11-21 15:50:00,5.7,5.7,8.38,3.07,0.0991,0.0295,0.0249,0.0131
