time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2002-03-22 08:20:00,0.133,0.133,1.43,0.272,0.0381,0.0297,0.0274,0.0151
2002-03-22 08:25:00,3.07,3.07,1.21,0.112,0.0381,0.0297,0.0274,0.0151
2002-03-22 08:30:00,0.133,0.133,1.47,0.173,0.0593,0.0509,0.0486,0.0219
2002-03-22 08:35:00,0.706,0.706,1.35,0.221,0.0381,0.0297,0.0274,0.0151
2002-03-22 08:40:00,0.133,0.133,1.18,0.266,0.0673,0.0414,0.0342,0.0217
2002-03-22 08:45:00,0.133,0.133,0.802,0.0762,0.0478,0.0393,0.0369,0.0246
2002-03-22 08:50:00,2.41,2.41,0.581,0.0735,0.0446,0.0312,0.0275,0.0151
2002-03-22 08:55:00,0.189,0.189,0.55,0.0746,0.0459,0.0375,0.0352,0.0176
2002-03-22 09:00:00,0.133,0.133,1.38,0.176,0.0502,0.0418,0.0395,0.0272
2002-03-22 09:05:00,0.133,0.133,1.44,0.204,0.059,0.0484,0.0454,0.0331
2002-03-22 09:10:00,0.133,0.133,0.822,0.0774,0.0486,0.0321,0.0275,0.0151
2002-03-22 09:15:00,0.133,0.133,1.93,0.409,0.115,0.0735,0.0618,0.0491
2002-03-22 09:20:00,0.133,0.133,1.21,0.17,0.0753,0.0619,0.0582,0.025
2002-03-22 09:25:00,0.133,0.133,0.794,0.0859,0.0573,0.0434,0.0396,0.0272
2002-03-22 09:30:00,0.393,0.393,0.991,0.135,0.0689,0.0605,0.0581,0.025
2002-03-22 09:35:00,1.77,1.77,1.52,0.176,0.0381,0.0297,0.0274,0.0151
2002-03-22 09:40:00,2.77,2.77,1.7,0.273,0.0381,0.0297,0.0274,0.0151
2002-03-22 09:45:00,0.133,0.133,1.19,0.204,0.0766,0.0384,0.0277,0.0151
2002-03-22 09:50:00,0.133,0.133,1.95,0.274,0.0658,0.0524,0.0486,0.0219
2002-03-22 09:55:00,0.133,0.133,1.73,0.317,0.0656,0.0392,0.0319,0.0193
2002-03-22 10:00:00,1.27,1.27,1.3,0.19,0.0446,0.0312,0.0275,0.0151
2002-03-22 10:05:00,0.133,0.133,1.42,0.265,0.0625,0.0352,0.0276,0.0151
2002-03-22 10:10:00,0.133,0.133,0.962,0.184,0.0977,0.0596,0.0489,0.0219
2002-03-22 10:15:00,0.133,0.133,1.23,0.221,0.0381,0.0297,0.0274,0.0151
2002-03-22 10:20:00,0.133,0.133,1.55,0.252,0.0728,0.0643,0.0619,0.0262
2002-03-22 10:25:00,2.54,2.54,1.8,0.22,0.0381,0.0297,0.0274,0.0151
2002-03-22 10:30:00,0.133,0.133,0.968,0.19,0.0975,0.0891,0.0869,0.0342
2002-03-22 10:35:00,2.21,2.21,1.1,0.178,0.0381,0.0297,0.0274,0.0151
2002-03-22 10:40:00,0.133,0.133,1.31,0.414,0.0731,0.0335,0.0275,0.0151
2002-03-22 10:45:00,2.51,2.51,0.612,0.104,0.0745,0.0379,0.0277,0.0151
2002-03-22 10:50:00,0.133,0.133,0.408,0.0977,0.0671,0.0336,0.0275,0.0151
2002-03-22 10:55:00,0.766,0.766,0.721,0.0774,0.0486,0.0321,0.0275,0.0151
2002-03-22 11:00:00,0.133,0.133,1.74,0.302,0.0514,0.043,0.0406,0.0283
2002-03-22 11:05:00,0.818,0.818,0.525,0.0796,0.0508,0.0424,0.0401,0.0278
2002-03-22 11:10:00,2.03,2.03,0.993,0.165,0.0381,0.0297,0.0274,0.0151
2002-03-22 11:15:00,0.133,0.133,0.752,0.114,0.0381,0.0297,0.0274,0.0151
2002-03-22 11:20:00,2.25,2.25,1.56,0.273,0.0381,0.0297,0.0274,0.0151
2002-03-22 11:25:00,0.133,0.133,0.668,0.0774,0.0486,0.0321,0.0275,0.0151
2002-03-22 11:30:00,3.26,3.26,0.817,0.179,0.0596,0.0346,0.0276,0.0151
2002-03-22 11:35:00,0.133,0.133,0.993,0.165,0.0381,0.0297,0.0274,0.0151
2002-03-22 11:40:00,3.11,3.11,0.895,0.22,0.0402,0.0318,0.0295,0.0157
2002-03-22 11:45:00,0.133,0.133,1.24,0.369,0.0995,0.0912,0.0887,0.0348
2002-03-22 11:50:00,0.133,0.133,1.25,0.251,0.0625,0.0352,0.0276,0.0151
2002-03-22 11:55:00,0.718,0.718,1.48,0.413,0.0671,0.0336,0.0275,0.0151
2002-03-22 12:00:00,0.133,0.133,1.47,0.506,0.0671,0.0336,0.0275,0.0151
2002-03-22 12:05:00,0.133,0.133,1.21,0.19,0.0625,0.0352,0.0276,0.0151
2002-03-22 12:10:00,0.133,0.133,0.984,0.178,0.0381,0.0297,0.0274,0.0151
2002-03-22 12:15:00,0.133,0.133,0.662,0.101,0.0728,0.0643,0.0619,0.0262
2002-03-22 12:20:00,0.133,0.133,0.794,0.191,0.0721,0.0637,0.0614,0.0491
2002-03-22 12:25:00,0.133,0.133,0.392,0.0673,0.0381,0.0297,0.0274,0.0151
2002-03-22 12:30:00,0.133,0.133,0.493,0.0796,0.0508,0.0424,0.0401,0.0278
2002-03-22 12:35:00,0.133,0.133,1.38,0.181,0.0557,0.0473,0.045,0.0327
2002-03-22 12:40:00,1.48,1.48,1.05,0.192,0.053,0.0446,0.0422,0.0299
2002-03-22 12:45:00,2.9,2.9,1.3,0.271,0.0381,0.0297,0.0274,0.0151
2002-03-22 12:50:00,0.133,0.133,0.973,0.197,0.0721,0.0637,0.0614,0.0491
2002-03-22 12:55:00,0.133,0.133,1.37,0.555,0.0762,0.0346,0.0287,0.0162
2002-03-22 13:00:00,0.459,0.459,0.973,0.309,0.0646,0.0336,0.0275,0.0151
2002-03-22 13:05:00,0.133,0.133,0.869,0.21,0.0596,0.0444,0.0401,0.0278
2002-03-22 13:10:00,2.42,2.42,0.74,0.218,0.0486,0.0321,0.0275,0.0151
2002-03-22 13:15:00,0.64,0.64,0.652,0.177,0.0486,0.0321,0.0275,0.0151
