time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2000-09-12 04:00:00,12.6,12.6,0.231,0.0794,0.0541,0.0281,0.023,0.0126
2000-09-12 04:05:00,15.6,15.6,0.149,0.136,0.115,0.0738,0.0621,0.0372
2000-09-12 04:10:00,19.6,19.6,0.111,0.0802,0.0578,0.0508,0.0489,0.0238
2000-09-12 04:15:00,29.0,29.0,0.199,0.141,0.0382,0.031,0.029,0.0146
2000-09-12 04:20:00,39.0,39.0,0.119,0.105,0.0319,0.0249,0.0229,0.0126
2000-09-12 04:25:00,62.1,62.1,0.0984,0.0849,0.0319,0.0249,0.0229,0.0126
2000-09-12 04:30:00,50.5,50.5,0.0923,0.0789,0.0586,0.0322,0.0271,0.0168
2000-09-12 04:35:00,39.1,39.1,0.568,0.357,0.0794,0.0466,0.0374,0.0268
2000-09-12 04:40:00,33.6,33.6,0.215,0.0826,0.061,0.028,0.023,0.0126
2000-09-12 04:45:00,33.7,33.7,0.106,0.0927,0.0735,0.0665,0.0646,0.0328
2000-09-12 04:50:00,24.4,24.4,0.186,0.0966,0.0752,0.047,0.0419,0.0315
2000-09-12 04:55:00,16.0,16.0,0.531,0.301,0.116,0.0855,0.0771,0.0299
2000-09-12 05:00:00,5.25,5.25,0.243,0.103,0.0826,0.0656,0.0608,0.0424
2000-09-12 05:05:00,6.89,6.89,0.0984,0.0849,0.0319,0.0249,0.0229,0.0126
2000-09-12 05:10:00,1.52,1.52,0.149,0.063,0.0427,0.0357,0.0337,0.0161
2000-09-12 05:15:00,0.692,0.692,0.124,0.0601,0.0319,0.0249,0.0229,0.0126
2000-09-12 05:20:00,1.01,1.01,0.146,0.0562,0.036,0.029,0.027,0.0168
2000-09-12 05:25:00,2.84,2.84,0.0802,0.0668,0.0471,0.0283,0.0231,0.0126
2000-09-12 05:30:00,0.133,0.133,0.135,0.122,0.101,0.0542,0.0427,0.0189
2000-09-12 05:35:00,0.311,0.311,0.199,0.0668,0.0469,0.0399,0.038,0.0277
2000-09-12 05:40:00,0.133,0.133,0.148,0.132,0.112,0.105,0.103,0.0542
2000-09-12 05:45:00,0.133,0.133,0.354,0.164,0.0319,0.0249,0.0229,0.0126
2000-09-12 05:50:00,0.133,0.133,0.142,0.0521,0.0319,0.0249,0.0229,0.0126
2000-09-12 05:55:00,0.133,0.133,0.203,0.189,0.091,0.0778,0.0741,0.0467
2000-09-12 06:00:00,0.133,0.133,0.0834,0.07,0.0508,0.0438,0.0418,0.0315
2000-09-12 06:05:00,0.329,0.329,0.105,0.0914,0.0723,0.0652,0.0632,0.0284
2000-09-12 06:10:00,0.133,0.133,0.111,0.0973,0.0782,0.0711,0.069,0.0275
2000-09-12 06:15:00,1.22,1.22,0.238,0.19,0.0581,0.0372,0.0314,0.0209
2000-09-12 06:20:00,0.24,0.24,0.11,0.0679,0.0435,0.0365,0.0345,0.0192
2000-09-12 06:25:00,0.133,0.133,0.462,0.198,0.0581,0.0355,0.0292,0.0146
2000-09-12 06:30:00,0.133,0.133,0.0845,0.0713,0.0518,0.0384,0.0346,0.0243
2000-09-12 06:35:00,0.133,0.133,0.199,0.123,0.102,0.0711,0.0627,0.0253
2000-09-12 06:40:00,0.548,0.548,0.234,0.101,0.0809,0.074,0.0719,0.0386
2000-09-12 06:45:00,0.133,0.133,0.187,0.0975,0.0764,0.052,0.047,0.0366
2000-09-12 06:50:00,4.2,4.2,0.0785,0.0652,0.046,0.039,0.0371,0.0268
2000-09-12 06:55:00,2.09,2.09,0.148,0.0857,0.0579,0.0509,0.0489,0.0386
2000-09-12 07:00:00,0.693,0.693,0.0752,0.0619,0.0427,0.0357,0.0337,0.0161
2000-09-12 07:05:00,1.61,1.61,0.0906,0.0773,0.0568,0.0281,0.023,0.0126
2000-09-12 07:10:00,4.02,4.02,0.127,0.0836,0.0581,0.0355,0.0292,0.0146
2000-09-12 07:15:00,0.133,0.133,0.0966,0.0832,0.064,0.0569,0.055,0.0447
2000-09-12 07:20:00,0.133,0.133,0.0944,0.0813,0.0608,0.0322,0.0271,0.0168
2000-09-12 07:25:00,0.133,0.133,0.0644,0.0511,0.0319,0.0249,0.0229,0.0126
2000-09-12 07:30:00,0.513,0.513,0.142,0.0521,0.0319,0.0249,0.0229,0.0126
2000-09-12 07:35:00,3.98,3.98,0.0745,0.0611,0.0381,0.0263,0.023,0.0126
2000-09-12 07:40:00,1.05,1.05,0.16,0.112,0.0319,0.0249,0.0229,0.0126
2000-09-12 07:45:00,0.465,0.465,0.198,0.185,0.0723,0.0535,0.0482,0.0207
2000-09-12 07:50:00,0.133,0.133,0.127,0.114,0.0944,0.0873,0.0853,0.0429
2000-09-12 07:55:00,0.133,0.133,0.234,0.102,0.0815,0.0578,0.0512,0.0407
2000-09-12 08:00:00,2.73,2.73,0.129,0.0807,0.0541,0.0281,0.023,0.0126
2000-09-12 08:05:00,3.18,3.18,0.13,0.0665,0.0381,0.0263,0.023,0.0126
2000-09-12 08:10:00,1.22,1.22,0.156,0.0661,0.0459,0.0389,0.0369,0.0267
2000-09-12 08:15:00,0.133,0.133,0.091,0.0776,0.0579,0.0391,0.0339,0.0161
2000-09-12 08:20:00,0.133,0.133,0.238,0.109,0.0885,0.08,0.0774,0.037
2000-09-12 08:25:00,0.133,0.133,0.269,0.195,0.173,0.0993,0.0794,0.037
2000-09-12 08:30:00,0.133,0.133,0.151,0.0815,0.0612,0.054,0.052,0.0132
2000-09-12 08:35:00,0.133,0.133,0.144,0.0809,0.0521,0.0294,0.0231,0.0126
2000-09-12 08:40:00,2.62,2.62,0.139,0.125,0.0632,0.0514,0.0481,0.0207
2000-09-12 08:45:00,1.6,1.6,0.0802,0.0668,0.0471,0.0283,0.0231,0.0126
2000-09-12 08:50:00,3.14,3.14,0.078,0.0647,0.0455,0.0385,0.0365,0.0262
2000-09-12 08:55:00,0.133,0.133,0.108,0.0944,0.0415,0.0345,0.0325,0.0222
2000-09-12 09:00:00,3.12,3.12,0.0929,0.0796,0.0592,0.028,0.023,0.0126
2000-09-12 09:05:00,2.25,2.25,0.127,0.0783,0.0521,0.0294,0.0231,0.0126
2000-09-12 09:10:00,0.133,0.133,0.126,0.113,0.0933,0.0863,0.0843,0.0403
2000-09-12 09:15:00,0.133,0.133,0.16,0.112,0.0855,0.052,0.0427,0.0189
2000-09-12 09:20:00,0.133,0.133,0.0644,0.0511,0.0319,0.0249,0.0229,0.0126
2000-09-12 09:25:00,0.133,0.133,0.106,0.0577,0.0321,0.0249,0.0229,0.0126
2000-09-12 09:30:00,0.133,0.133,0.23,0.0869,0.0668,0.0598,0.0579,0.0476
2000-09-12 09:35:00,4.59,4.59,0.135,0.0863,0.0592,0.028,0.023,0.0126
2000-09-12 09:40:00,2.79,2.79,0.109,0.0912,0.0714,0.0644,0.0624,0.0253
2000-09-12 09:45:00,1.55,1.55,0.15,0.0867,0.0571,0.0281,0.023,0.0126
2000-09-12 09:50:00,0.133,0.133,0.119,0.106,0.0859,0.0594,0.052,0.0415
2000-09-12 09:55:00,1.44,1.44,0.106,0.0575,0.0319,0.0249,0.0229,0.0126
2000-09-12 10:00:00,1.61,1.61,0.253,0.0705,0.0506,0.0436,0.0416,0.0314
2000-09-12 10:05:00,2.24,2.24,0.228,0.0951,0.0736,0.0431,0.0381,0.0277
2000-09-12 10:10:00,7.74,7.74,0.136,0.0736,0.0455,0.0385,0.0365,0.0262
2000-09-12 10:15:00,8.83,8.83,0.1,0.0869,0.0676,0.0605,0.0586,0.0343
2000-09-12 10:20:00,3.86,3.86,0.133,0.115,0.0714,0.0644,0.0624,0.0253
2000-09-12 10:25:00,8.24,8.24,0.286,0.0793,0.0594,0.0522,0.0502,0.0132
2000-09-12 10:30:00,0.133,0.133,0.214,0.195,0.172,0.0769,0.0454,0.0132
2000-09-12 10:35:00,9.27,9.27,0.106,0.0575,0.0319,0.0249,0.0229,0.0126
2000-09-12 10:40:00,16.9,16.9,0.0745,0.0611,0.0381,0.0263,0.023,0.0126
2000-09-12 10:45:00,10.2,10.2,0.103,0.0895,0.0698,0.0513,0.0461,0.0329
2000-09-12 10:50:00,9.93,9.93,0.172,0.0824,0.0618,0.0406,0.0347,0.0243
2000-09-12 10:55:00,14.3,14.3,0.145,0.132,0.112,0.0889,0.0828,0.0318
2000-09-12 11:00:00,9.44,9.44,0.106,0.0575,0.0319,0.0249,0.0229,0.0126
2000-09-12 11:05:00,2.3,2.3,0.195,0.182,0.162,0.145,0.141,0.0714
2000-09-12 11:10:00,5.02,5.02,0.124,0.11,0.0579,0.0509,0.0489,0.0386
2000-09-12 11:15:00,5.22,5.22,0.128,0.115,0.0415,0.0345,0.0325,0.0222
2000-09-12 11:20:00,7.41,7.41,0.0966,0.0834,0.0592,0.028,0.023,0.0126
2000-09-12 11:25:00,3.16,3.16,0.149,0.136,0.0847,0.0778,0.0759,0.0656
2000-09-12 11:30:00,4.49,4.49,0.149,0.0701,0.0499,0.0429,0.0409,0.0132
2000-09-12 11:35:00,4.42,4.42,0.192,0.116,0.0962,0.0891,0.0871,0.0497
2000-09-12 11:40:00,1.49,1.49,0.218,0.204,0.0711,0.0465,0.0415,0.0311
2000-09-12 11:45:00,0.133,0.133,0.402,0.389,0.148,0.0877,0.0653,0.0283
2000-09-12 11:50:00,1.68,1.68,0.111,0.0975,0.0783,0.0711,0.069,0.0275
2000-09-12 11:55:00,4.24,4.24,0.114,0.0658,0.0402,0.0332,0.0312,0.0209
2000-09-12 12:00:00,6.97,6.97,0.278,0.134,0.0589,0.0519,0.0499,0.0278
2000-09-12 12:05:00,11.1,11.1,0.102,0.0883,0.0319,0.0249,0.0229,0.0126
2000-09-12 12:10:00,3.53,3.53,0.408,0.265,0.0964,0.0541,0.0427,0.0189
2000-09-12 12:15:00,10.5,10.5,0.223,0.091,0.071,0.064,0.0619,0.0516
2000-09-12 12:20:00,6.3,6.3,0.08,0.0665,0.0469,0.0399,0.038,0.0277
2000-09-12 12:25:00,5.48,5.48,0.204,0.0718,0.0516,0.044,0.0418,0.0315
2000-09-12 12:30:00,14.0,14.0,0.242,0.229,0.0568,0.0281,0.023,0.0126
2000-09-12 12:35:00,13.5,13.5,0.116,0.102,0.0467,0.0397,0.0378,0.0275
