time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2005-07-09 15:00:00,2.22,2.22,0.323,0.127,0.0908,0.0828,0.0804,0.0371
2005-07-09 15:05:00,0.133,0.133,0.49,0.188,0.131,0.0824,0.0741,0.0573
2005-07-09 15:10:00,0.133,0.133,0.289,0.169,0.116,0.0665,0.0532,0.0248
2005-07-09 15:15:00,0.133,0.133,0.221,0.127,0.0908,0.0828,0.0804,0.0371
2005-07-09 15:20:00,0.133,0.133,0.156,0.132,0.0975,0.0895,0.0873,0.0467
2005-07-09 15:25:00,0.133,0.133,0.229,0.205,0.0723,0.0442,0.0364,0.0195
2005-07-09 15:30:00,0.133,0.133,0.243,0.0984,0.0622,0.0542,0.052,0.0353
2005-07-09 15:35:00,2.77,2.77,0.235,0.129,0.0804,0.0723,0.0698,0.0303
2005-07-09 15:40:00,0.133,0.133,0.55,0.319,0.0723,0.0566,0.0522,0.0354
2005-07-09 15:45:00,0.133,0.133,0.52,0.297,0.111,0.0664,0.0532,0.0248
2005-07-09 15:50:00,0.58,0.58,0.32,0.0875,0.0516,0.0434,0.0412,0.0245
2005-07-09 15:55:00,0.133,0.133,0.317,0.11,0.074,0.0658,0.0635,0.0468
2005-07-09 16:00:00,0.133,0.133,0.393,0.315,0.266,0.139,0.108,0.0426
2005-07-09 16:05:00,3.79,3.79,0.115,0.0914,0.057,0.0489,0.0467,0.03
2005-07-09 16:10:00,1.8,1.8,0.105,0.0809,0.0466,0.0385,0.0362,0.0195
2005-07-09 16:15:00,1.55,1.55,0.141,0.117,0.0516,0.0434,0.0412,0.0245
2005-07-09 16:20:00,1.99,1.99,0.152,0.128,0.0466,0.0385,0.0362,0.0195
2005-07-09 16:25:00,0.133,0.133,0.308,0.219,0.181,0.102,0.0647,0.0197
2005-07-09 16:30:00,0.741,0.741,0.135,0.108,0.0735,0.0653,0.0631,0.0465
2005-07-09 16:35:00,2.81,2.81,0.185,0.158,0.0845,0.0764,0.074,0.0573
2005-07-09 16:40:00,0.133,0.133,0.164,0.14,0.0893,0.0617,0.054,0.0371
2005-07-09 16:45:00,0.133,0.133,0.13,0.105,0.0706,0.0627,0.0603,0.0436
2005-07-09 16:50:00,0.398,0.398,0.256,0.0942,0.0577,0.0416,0.0371,0.0203
2005-07-09 16:55:00,0.133,0.133,0.368,0.174,0.0904,0.0818,0.0794,0.0334
2005-07-09 17:00:00,0.133,0.133,0.619,0.228,0.192,0.158,0.148,0.0773
2005-07-09 17:05:00,0.133,0.133,0.16,0.136,0.0675,0.0594,0.0571,0.0404
2005-07-09 17:10:00,0.133,0.133,0.295,0.105,0.0685,0.0604,0.0581,0.0414
2005-07-09 17:15:00,0.133,0.133,0.436,0.281,0.164,0.124,0.113,0.0442
2005-07-09 17:20:00,0.133,0.133,0.304,0.218,0.172,0.142,0.133,0.0506
2005-07-09 17:25:00,0.133,0.133,0.566,0.185,0.0791,0.071,0.0687,0.052
2005-07-09 17:30:00,4.32,4.32,0.14,0.117,0.0822,0.0741,0.0719,0.0381
2005-07-09 17:35:00,0.133,0.133,0.265,0.154,0.102,0.0891,0.0857,0.0573
2005-07-09 17:40:00,0.133,0.133,0.134,0.105,0.0466,0.0385,0.0362,0.0195
2005-07-09 17:45:00,0.565,0.565,0.125,0.0975,0.0625,0.0545,0.0521,0.0354
2005-07-09 17:50:00,0.133,0.133,0.231,0.123,0.0849,0.0488,0.0396,0.0205
2005-07-09 17:55:00,0.133,0.133,0.318,0.142,0.106,0.0982,0.0959,0.0495
2005-07-09 18:00:00,1.88,1.88,0.169,0.146,0.0685,0.0604,0.0581,0.0414
2005-07-09 18:05:00,0.569,0.569,0.105,0.0815,0.0472,0.0386,0.0362,0.0195
2005-07-09 18:10:00,0.133,0.133,0.244,0.22,0.11,0.101,0.0986,0.0395
2005-07-09 18:15:00,2.16,2.16,0.105,0.0809,0.0466,0.0385,0.0362,0.0195
2005-07-09 18:20:00,0.133,0.133,0.187,0.139,0.0843,0.0764,0.074,0.0573
