time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2002-01-15 02:35:00,99.1,99.1,21.1,5.83,0.82,0.297,0.195,0.0586
2002-01-15 02:40:00,101.0,101.0,23.3,5.47,0.451,0.175,0.139,0.0605
2002-01-15 02:45:00,110.0,110.0,25.9,7.23,1.02,0.338,0.184,0.0507
2002-01-15 02:50:00,124.0,124.0,23.3,6.32,0.778,0.291,0.195,0.0714
2002-01-15 02:55:00,115.0,115.0,22.8,5.92,0.8,0.217,0.0817,0.0128
2002-01-15 03:00:00,116.0,116.0,24.8,7.1,0.74,0.24,0.157,0.048
2002-01-15 03:05:00,115.0,115.0,24.5,6.75,0.748,0.318,0.25,0.117
2002-01-15 03:10:00,133.0,133.0,22.6,6.82,0.883,0.35,0.251,0.104
2002-01-15 03:15:00,127.0,127.0,24.6,6.64,0.904,0.287,0.157,0.0444
2002-01-15 03:20:00,119.0,119.0,22.9,6.75,1.15,0.429,0.28,0.0813
2002-01-15 03:25:00,126.0,126.0,24.0,6.73,0.805,0.234,0.0955,0.0173
2002-01-15 03:30:00,125.0,125.0,26.6,6.93,0.746,0.258,0.168,0.0622
2002-01-15 03:35:00,131.0,131.0,23.3,6.85,0.731,0.299,0.238,0.103
2002-01-15 03:40:00,142.0,142.0,25.3,7.48,1.06,0.438,0.313,0.121
2002-01-15 03:45:00,134.0,134.0,24.8,6.84,0.689,0.273,0.217,0.11
2002-01-15 03:50:00,133.0,133.0,25.0,7.45,0.793,0.218,0.108,0.0264
2002-01-15 03:55:00,140.0,140.0,23.5,6.97,0.918,0.292,0.178,0.0593
2002-01-15 04:00:00,133.0,133.0,25.2,7.23,0.822,0.295,0.206,0.0818
2002-01-15 04:05:00,139.0,139.0,24.4,6.4,0.54,0.186,0.137,0.0617
2002-01-15 04:10:00,146.0,146.0,25.8,7.59,0.813,0.273,0.182,0.064
2002-01-15 04:15:00,151.0,151.0,23.1,6.4,0.581,0.131,0.0605,0.0129
2002-01-15 04:20:00,134.0,134.0,22.1,6.01,0.594,0.201,0.147,0.0558
2002-01-15 04:25:00,156.0,156.0,23.8,5.92,0.769,0.214,0.0813,0.0128
2002-01-15 04:30:00,136.0,136.0,24.5,6.49,0.893,0.331,0.228,0.0785
2002-01-15 04:35:00,143.0,143.0,25.4,7.6,0.582,0.126,0.0594,0.0129
2002-01-15 04:40:00,142.0,142.0,22.3,7.05,0.71,0.165,0.0774,0.0174
2002-01-15 04:45:00,151.0,151.0,24.7,6.56,0.975,0.362,0.237,0.0828
2002-01-15 04:50:00,141.0,141.0,23.8,7.01,0.798,0.251,0.156,0.0533
2002-01-15 04:55:00,146.0,146.0,24.0,6.17,0.807,0.267,0.162,0.0535
2002-01-15 05:00:00,140.0,140.0,20.7,5.98,0.678,0.197,0.123,0.0419
2002-01-15 05:05:00,142.0,142.0,26.7,7.91,0.885,0.267,0.151,0.0444
2002-01-15 05:10:00,129.0,129.0,22.6,6.43,0.455,0.106,0.0598,0.0174
2002-01-15 05:15:00,122.0,122.0,25.7,7.5,0.759,0.229,0.148,0.0532
2002-01-15 05:20:00,131.0,131.0,24.8,7.83,0.944,0.218,0.0815,0.0128
2002-01-15 05:25:00,132.0,132.0,25.4,7.29,0.759,0.178,0.0809,0.0174
2002-01-15 05:30:00,133.0,133.0,22.5,6.17,0.944,0.358,0.25,0.0834
2002-01-15 05:35:00,134.0,134.0,26.6,8.17,0.828,0.26,0.166,0.0592
2002-01-15 05:40:00,119.0,119.0,25.0,8.07,1.07,0.314,0.152,0.0354
2002-01-15 05:45:00,122.0,122.0,24.6,7.52,0.809,0.186,0.0743,0.0129
