time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2001-01-28 08:25:00,62.2,62.2,0.42,0.069,0.0442,0.0275,0.0228,0.0124
2001-01-28 08:30:00,57.7,57.7,0.373,0.102,0.0752,0.037,0.0322,0.0218
2001-01-28 08:35:00,54.7,54.7,1.01,0.307,0.0745,0.0561,0.0511,0.0405
2001-01-28 08:40:00,43.7,43.7,0.415,0.227,0.201,0.168,0.159,0.0767
2001-01-28 08:45:00,55.5,55.5,0.757,0.212,0.0757,0.069,0.0671,0.0569
2001-01-28 08:50:00,50.8,50.8,0.306,0.0883,0.0635,0.0569,0.055,0.0447
2001-01-28 08:55:00,42.4,42.4,0.254,0.0745,0.0493,0.0427,0.0409,0.0262
2001-01-28 09:00:00,45.9,45.9,0.766,0.308,0.0847,0.0537,0.0486,0.0382
2001-01-28 09:05:00,45.2,45.2,0.904,0.23,0.0635,0.057,0.0551,0.0228
2001-01-28 09:10:00,39.1,39.1,0.638,0.245,0.0646,0.0579,0.056,0.0394
2001-01-28 09:15:00,54.2,54.2,0.318,0.0839,0.0582,0.0306,0.023,0.0124
2001-01-28 09:20:00,51.6,51.6,0.759,0.202,0.0877,0.0766,0.0735,0.0462
2001-01-28 09:25:00,61.2,61.2,0.897,0.303,0.078,0.0467,0.0417,0.0313
2001-01-28 09:30:00,80.0,80.0,1.0,0.325,0.0582,0.0306,0.023,0.0124
2001-01-28 09:35:00,88.3,88.3,0.822,0.296,0.134,0.0661,0.0412,0.0129
2001-01-28 09:40:00,95.5,95.5,0.337,0.18,0.0766,0.0618,0.0577,0.0473
2001-01-28 09:45:00,111.0,111.0,0.879,0.274,0.0718,0.044,0.0363,0.0257
2001-01-28 09:50:00,118.0,118.0,0.514,0.163,0.0975,0.0809,0.0764,0.0296
2001-01-28 09:55:00,99.1,99.1,0.323,0.0993,0.0736,0.05,0.0434,0.0129
2001-01-28 10:00:00,105.0,105.0,0.979,0.377,0.0643,0.0384,0.0313,0.0207
2001-01-28 10:05:00,104.0,104.0,0.406,0.0889,0.0635,0.0399,0.0333,0.0158
