time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2000-05-15 10:05:00,2.58,2.58,0.144,0.127,0.064,0.0558,0.0536,0.0151
2000-05-15 10:10:00,0.133,0.133,0.188,0.171,0.0774,0.0404,0.0325,0.0164
2000-05-15 10:15:00,1.03,1.03,0.0914,0.0665,0.0362,0.0281,0.0259,0.0143
2000-05-15 10:20:00,0.24,0.24,0.243,0.226,0.0955,0.0646,0.0558,0.0151
2000-05-15 10:25:00,2.81,2.81,0.168,0.151,0.0482,0.0311,0.0263,0.0147
2000-05-15 10:30:00,0.682,0.682,0.458,0.193,0.064,0.0558,0.0536,0.042
2000-05-15 10:35:00,3.75,3.75,0.0818,0.0652,0.0362,0.0281,0.0259,0.0143
2000-05-15 10:40:00,4.44,4.44,0.192,0.111,0.078,0.0375,0.0263,0.0143
2000-05-15 10:45:00,5.12,5.12,0.214,0.189,0.0596,0.0317,0.026,0.0143
2000-05-15 10:50:00,3.25,3.25,0.458,0.282,0.0818,0.0738,0.0714,0.0598
2000-05-15 10:55:00,8.43,8.43,0.382,0.186,0.0362,0.0281,0.0259,0.0143
2000-05-15 11:00:00,7.1,7.1,0.13,0.114,0.038,0.0285,0.0259,0.0143
2000-05-15 11:05:00,7.67,7.67,0.123,0.107,0.078,0.0684,0.0658,0.0271
2000-05-15 11:10:00,3.26,3.26,0.193,0.112,0.0711,0.054,0.0492,0.015
2000-05-15 11:15:00,9.42,9.42,0.185,0.0918,0.0596,0.0317,0.026,0.0143
2000-05-15 11:20:00,9.14,9.14,0.0881,0.0714,0.0427,0.0346,0.0323,0.0164
2000-05-15 11:25:00,9.1,9.1,0.192,0.175,0.0597,0.0516,0.0494,0.0378
2000-05-15 11:30:00,7.71,7.71,0.181,0.164,0.052,0.0317,0.026,0.0143
2000-05-15 11:35:00,7.5,7.5,0.145,0.129,0.0589,0.0495,0.0469,0.0154
2000-05-15 11:40:00,7.85,7.85,0.112,0.0885,0.0585,0.0504,0.0481,0.0365
2000-05-15 11:45:00,3.98,3.98,0.148,0.132,0.103,0.0948,0.0927,0.0357
2000-05-15 11:50:00,3.51,3.51,0.294,0.187,0.155,0.118,0.108,0.0518
2000-05-15 11:55:00,10.3,10.3,0.0818,0.0652,0.0362,0.0281,0.0259,0.0143
2000-05-15 12:00:00,4.35,4.35,0.43,0.173,0.104,0.0773,0.0698,0.0417
2000-05-15 12:05:00,5.68,5.68,0.152,0.074,0.0427,0.0346,0.0323,0.0164
2000-05-15 12:10:00,8.38,8.38,0.331,0.162,0.0362,0.0281,0.0259,0.0143
2000-05-15 12:15:00,0.533,0.533,0.262,0.0879,0.057,0.0489,0.0466,0.033
2000-05-15 12:20:00,3.2,3.2,0.182,0.165,0.135,0.0783,0.0617,0.0259
2000-05-15 12:25:00,13.9,13.9,0.435,0.167,0.0362,0.0281,0.0259,0.0143
2000-05-15 12:30:00,3.88,3.88,0.109,0.0925,0.0637,0.0556,0.0533,0.0417
2000-05-15 12:35:00,5.87,5.87,0.109,0.092,0.0628,0.0442,0.0391,0.0273
2000-05-15 12:40:00,6.11,6.11,0.592,0.248,0.0982,0.0902,0.0877,0.05
2000-05-15 12:45:00,3.87,3.87,0.104,0.0877,0.0587,0.0507,0.0484,0.0368
2000-05-15 12:50:00,10.0,10.0,0.149,0.0675,0.0362,0.0281,0.0259,0.0143
2000-05-15 12:55:00,6.0,6.0,0.236,0.105,0.0729,0.0527,0.0471,0.015
2000-05-15 13:00:00,6.58,6.58,0.105,0.0883,0.0596,0.0514,0.0491,0.0375
2000-05-15 13:05:00,3.89,3.89,0.126,0.109,0.0798,0.0627,0.0579,0.0154
2000-05-15 13:10:00,6.89,6.89,0.295,0.137,0.105,0.0849,0.0793,0.0314
2000-05-15 13:15:00,3.98,3.98,0.143,0.126,0.057,0.0489,0.0467,0.021
2000-05-15 13:20:00,8.53,8.53,0.274,0.258,0.0895,0.0607,0.0527,0.0228
2000-05-15 13:25:00,5.52,5.52,0.158,0.141,0.038,0.0285,0.0259,0.0143
2000-05-15 13:30:00,12.9,12.9,0.283,0.067,0.0362,0.0281,0.0259,0.0143
2000-05-15 13:35:00,10.0,10.0,0.112,0.0885,0.0585,0.0504,0.0481,0.0365
2000-05-15 13:40:00,11.0,11.0,0.243,0.0671,0.0362,0.0281,0.0259,0.0143
2000-05-15 13:45:00,10.4,10.4,0.0818,0.0652,0.0362,0.0281,0.0259,0.0143
2000-05-15 13:50:00,8.47,8.47,0.191,0.0982,0.0661,0.0348,0.0262,0.0143
2000-05-15 13:55:00,5.4,5.4,0.0931,0.0764,0.0475,0.0394,0.0372,0.0256
2000-05-15 14:00:00,9.86,9.86,0.178,0.161,0.0362,0.0281,0.0259,0.0143
2000-05-15 14:05:00,9.27,9.27,0.315,0.298,0.0652,0.0376,0.0318,0.0201
2000-05-15 14:10:00,12.0,12.0,0.31,0.185,0.0815,0.0733,0.0711,0.0476
2000-05-15 14:15:00,4.88,4.88,0.131,0.115,0.0857,0.0776,0.0753,0.0302
2000-05-15 14:20:00,6.75,6.75,0.102,0.0776,0.0475,0.0394,0.0372,0.0256
2000-05-15 14:25:00,8.77,8.77,0.243,0.119,0.0867,0.0556,0.0469,0.021
2000-05-15 14:30:00,1.63,1.63,0.271,0.196,0.162,0.0824,0.0507,0.015
2000-05-15 14:35:00,6.35,6.35,0.197,0.18,0.123,0.115,0.112,0.0646
2000-05-15 14:40:00,10.4,10.4,0.0984,0.0818,0.053,0.0449,0.0427,0.0311
2000-05-15 14:45:00,7.0,7.0,0.108,0.0916,0.0628,0.0547,0.0524,0.0228
2000-05-15 14:50:00,12.0,12.0,0.323,0.151,0.0501,0.042,0.0397,0.0213
2000-05-15 14:55:00,7.29,7.29,0.115,0.0984,0.0693,0.0612,0.0592,0.0475
2000-05-15 15:00:00,5.37,5.37,0.207,0.19,0.0817,0.0614,0.0557,0.0151
2000-05-15 15:05:00,9.82,9.82,0.352,0.209,0.052,0.0317,0.026,0.0143
2000-05-15 15:10:00,5.79,5.79,0.082,0.0655,0.0366,0.0285,0.0262,0.0147
2000-05-15 15:15:00,9.82,9.82,0.168,0.0805,0.0494,0.0413,0.039,0.0185
2000-05-15 15:20:00,5.0,5.0,0.173,0.0918,0.0596,0.0317,0.026,0.0143
2000-05-15 15:25:00,7.24,7.24,0.217,0.0904,0.0592,0.0511,0.0488,0.0293
2000-05-15 15:30:00,3.13,3.13,0.189,0.0975,0.0664,0.0582,0.056,0.0444
2000-05-15 15:35:00,5.97,5.97,0.293,0.188,0.0885,0.0804,0.0782,0.0665
2000-05-15 15:40:00,11.6,11.6,0.152,0.135,0.0612,0.0531,0.0509,0.0393
2000-05-15 15:45:00,5.55,5.55,0.241,0.224,0.163,0.0824,0.0507,0.015
2000-05-15 15:50:00,6.19,6.19,0.156,0.139,0.0362,0.0281,0.0259,0.0143
2000-05-15 15:55:00,6.11,6.11,0.105,0.0885,0.0596,0.0515,0.0493,0.015
2000-05-15 16:00:00,8.49,8.49,0.205,0.112,0.0794,0.0429,0.0373,0.0256
2000-05-15 16:05:00,7.74,7.74,0.27,0.157,0.0362,0.0281,0.0259,0.0143
2000-05-15 16:10:00,8.51,8.51,0.108,0.0916,0.0628,0.0547,0.0524,0.0228
2000-05-15 16:15:00,11.1,11.1,0.137,0.12,0.0506,0.0425,0.0403,0.0287
2000-05-15 16:20:00,8.97,8.97,0.406,0.158,0.0362,0.0281,0.0259,0.0143
2000-05-15 16:25:00,4.22,4.22,0.254,0.11,0.0776,0.0474,0.0417,0.03
2000-05-15 16:30:00,11.0,11.0,0.18,0.164,0.0596,0.0317,0.026,0.0143
2000-05-15 16:35:00,5.75,5.75,0.243,0.168,0.127,0.0871,0.0757,0.0302
2000-05-15 16:40:00,10.3,10.3,0.535,0.186,0.0362,0.0281,0.0259,0.0143
2000-05-15 16:45:00,11.6,11.6,0.242,0.113,0.0815,0.0735,0.0711,0.0596
2000-05-15 16:50:00,5.5,5.5,0.434,0.185,0.063,0.0342,0.0261,0.0143
2000-05-15 16:55:00,10.8,10.8,0.102,0.0853,0.0565,0.0484,0.0462,0.0346
2000-05-15 17:00:00,11.2,11.2,0.184,0.167,0.0627,0.0321,0.0264,0.0147
2000-05-15 17:05:00,7.19,7.19,0.416,0.223,0.0773,0.0526,0.0458,0.034
2000-05-15 17:10:00,13.7,13.7,0.339,0.0668,0.0362,0.0281,0.0259,0.0143
2000-05-15 17:15:00,16.0,16.0,0.226,0.0946,0.0624,0.0317,0.026,0.0143
2000-05-15 17:20:00,16.7,16.7,0.176,0.159,0.0427,0.0346,0.0323,0.0164
2000-05-15 17:25:00,7.21,7.21,0.336,0.173,0.0585,0.0504,0.0481,0.0365
2000-05-15 17:30:00,11.0,11.0,0.363,0.198,0.0362,0.0281,0.0259,0.0143
2000-05-15 17:35:00,8.93,8.93,0.341,0.109,0.0773,0.0526,0.0458,0.034
2000-05-15 17:40:00,8.91,8.91,0.0877,0.071,0.0421,0.034,0.0317,0.0201
2000-05-15 17:45:00,2.36,2.36,0.284,0.268,0.114,0.0745,0.0635,0.0339
2000-05-15 17:50:00,8.95,8.95,0.333,0.198,0.053,0.0449,0.0427,0.0311
2000-05-15 17:55:00,6.87,6.87,0.286,0.175,0.0612,0.0531,0.0509,0.0393
2000-05-15 18:00:00,9.27,9.27,0.156,0.139,0.0362,0.0281,0.0259,0.0143
2000-05-15 18:05:00,10.7,10.7,0.3,0.0668,0.0362,0.0281,0.0259,0.0143
2000-05-15 18:10:00,14.0,14.0,0.217,0.2,0.105,0.0849,0.0793,0.0314
2000-05-15 18:15:00,11.6,11.6,0.149,0.0679,0.0366,0.0285,0.0262,0.0147
2000-05-15 18:20:00,10.8,10.8,0.114,0.0968,0.0681,0.0598,0.0577,0.0433
