time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
1999-06-24 22:00:00,1.89,1.89,0.425,0.331,0.094,0.0511,0.0391,0.0216
1999-06-24 22:05:00,1.3175,1.3175,0.113,0.0933,0.0541,0.0416,0.0382,0.021
1999-06-24 22:10:00,0.745,0.745,0.234,0.0973,0.0541,0.0416,0.0382,0.021
1999-06-24 22:15:00,4.28,4.28,0.69,0.268,0.0541,0.0416,0.0382,0.021
1999-06-24 22:20:00,1.63,1.63,0.281,0.195,0.152,0.139,0.136,0.064
1999-06-24 22:25:00,2.24,2.24,0.346,0.11,0.0665,0.0444,0.0383,0.021
1999-06-24 22:30:00,0.526,0.526,0.413,0.114,0.0714,0.059,0.0556,0.0384
1999-06-24 22:35:00,2.33,2.33,0.357,0.0966,0.0541,0.0416,0.0382,0.021
1999-06-24 22:40:00,0.63,0.63,0.345,0.109,0.0656,0.0442,0.0383,0.021
1999-06-24 22:45:00,3.24,3.24,0.273,0.103,0.0596,0.0471,0.0436,0.0228
1999-06-24 22:50:00,2.46,2.46,0.387,0.251,0.206,0.149,0.133,0.0513
1999-06-24 22:55:00,1.22,1.22,0.401,0.123,0.0802,0.0678,0.0643,0.0471
1999-06-24 23:00:00,2.745,2.745,0.506,0.0962,0.0541,0.0416,0.0382,0.021
1999-06-24 23:05:00,4.27,4.27,0.429,0.13,0.0875,0.075,0.0714,0.0545
1999-06-24 23:10:00,0.575,0.575,0.28,0.144,0.0984,0.0467,0.0383,0.021
1999-06-24 23:15:00,2.49,2.49,0.488,0.151,0.108,0.0676,0.0564,0.0389
1999-06-24 23:20:00,3.6175,3.6175,0.397,0.0966,0.0541,0.0416,0.0382,0.021
1999-06-24 23:25:00,4.745,4.745,0.249,0.158,0.106,0.0863,0.0807,0.0635
1999-06-24 23:30:00,5.8725000000000005,5.8725000000000005,0.454,0.318,0.272,0.17,0.134,0.0513
1999-06-24 23:35:00,7.0,7.0,0.314,0.0968,0.0541,0.0416,0.0382,0.021
1999-06-24 23:40:00,5.892,5.892,0.256,0.131,0.0875,0.075,0.0716,0.0358
1999-06-24 23:45:00,4.784000000000001,4.784000000000001,0.41,0.166,0.123,0.0794,0.0675,0.022
1999-06-24 23:50:00,3.676,3.676,0.226,0.134,0.082,0.0695,0.0661,0.0489
1999-06-24 23:55:00,2.5680000000000005,2.5680000000000005,0.354,0.156,0.113,0.101,0.0973,0.04
1999-06-25 00:00:00,1.46,1.46,0.272,0.192,0.148,0.136,0.133,0.0513
1999-06-25 00:05:00,0.133,0.133,0.24,0.146,0.0541,0.0416,0.0382,0.021
1999-06-25 00:10:00,0.133,0.133,0.329,0.21,0.165,0.108,0.0918,0.0741
1999-06-25 00:15:00,1.37,1.37,0.225,0.103,0.0601,0.0476,0.0442,0.027
1999-06-25 00:20:00,0.488,0.488,0.535,0.135,0.0929,0.0805,0.0769,0.0598
1999-06-25 00:25:00,1.59,1.59,0.295,0.124,0.0813,0.0689,0.0653,0.0482
1999-06-25 00:30:00,1.42,1.42,0.174,0.103,0.0541,0.0416,0.0382,0.021
1999-06-25 00:35:00,0.133,0.133,0.201,0.107,0.0546,0.0422,0.0387,0.0216
1999-06-25 00:40:00,0.133,0.133,0.513,0.158,0.116,0.103,0.0998,0.04
1999-06-25 00:45:00,0.133,0.133,0.416,0.156,0.112,0.0546,0.0387,0.021
1999-06-25 00:50:00,1.48,1.48,0.113,0.0933,0.0541,0.0416,0.0382,0.021
1999-06-25 00:55:00,0.133,0.133,0.408,0.247,0.0729,0.0605,0.057,0.0271
1999-06-25 01:00:00,3.2,3.2,0.26,0.189,0.0541,0.0416,0.0382,0.021
1999-06-25 01:05:00,0.133,0.133,0.25,0.231,0.191,0.162,0.154,0.0697
1999-06-25 01:10:00,0.133,0.133,0.319,0.232,0.188,0.134,0.119,0.0467
1999-06-25 01:15:00,0.153,0.153,0.346,0.116,0.0729,0.0605,0.057,0.0271
1999-06-25 01:20:00,0.133,0.133,0.619,0.276,0.126,0.0828,0.0708,0.0314
