time_tag,e2_flux_ic,e3_flux_ic,p2_flux_ic,p3_flux_ic,p4_flux_ic,p5_flux_ic,p6_flux_ic,p7_flux_ic
2001-01-21 07:20:00,1.33,1.33,0.404,0.113,0.0502,0.0436,0.0417,0.0185
2001-01-21 07:25:00,0.133,0.133,0.538,0.185,0.0736,0.0533,0.0475,0.0371
2001-01-21 07:30:00,0.133,0.133,0.356,0.0953,0.0705,0.0638,0.0619,0.0259
2001-01-21 07:35:00,2.58,2.58,0.324,0.0693,0.0442,0.0275,0.0228,0.0124
2001-01-21 07:40:00,0.133,0.133,0.29,0.214,0.186,0.0998,0.0769,0.0296
2001-01-21 07:45:00,2.28,2.28,0.327,0.0977,0.0723,0.0485,0.0419,0.0185
2001-01-21 07:50:00,0.133,0.133,0.845,0.5,0.198,0.102,0.0551,0.0129
2001-01-21 07:55:00,0.133,0.133,0.119,0.0708,0.0411,0.0345,0.0327,0.0224
2001-01-21 08:00:00,0.133,0.133,0.102,0.0887,0.0655,0.0587,0.0569,0.0298
2001-01-21 08:05:00,0.203,0.203,0.203,0.116,0.0893,0.0649,0.0579,0.0329
2001-01-21 08:10:00,0.364,0.364,0.13,0.116,0.0923,0.0685,0.0619,0.025
2001-01-21 08:15:00,3.84,3.84,0.24,0.227,0.069,0.0412,0.0361,0.0257
2001-01-21 08:20:00,0.133,0.133,0.186,0.173,0.0773,0.0497,0.042,0.0185
2001-01-21 08:25:00,0.133,0.133,0.143,0.13,0.105,0.0746,0.0661,0.04
2001-01-21 08:30:00,0.133,0.133,0.245,0.231,0.138,0.0716,0.0557,0.0228
2001-01-21 08:35:00,0.133,0.133,0.288,0.275,0.117,0.0706,0.0557,0.0228
2001-01-21 08:40:00,0.133,0.133,0.0783,0.065,0.0416,0.035,0.0331,0.0158
2001-01-21 08:45:00,0.233,0.233,0.114,0.1,0.0769,0.0705,0.0685,0.0271
2001-01-21 08:50:00,0.133,0.133,0.0877,0.0745,0.0511,0.0444,0.0426,0.0129
2001-01-21 08:55:00,1.58,1.58,0.238,0.0562,0.0312,0.0246,0.0227,0.0124
2001-01-21 09:00:00,0.133,0.133,0.147,0.116,0.0895,0.0738,0.0693,0.03
2001-01-21 09:05:00,4.17,4.17,0.266,0.114,0.0428,0.0362,0.0344,0.0241
2001-01-21 09:10:00,0.133,0.133,0.0959,0.0826,0.0592,0.0526,0.0507,0.0282
2001-01-21 09:15:00,1.38,1.38,0.217,0.0757,0.0502,0.0353,0.0311,0.0207
2001-01-21 09:20:00,1.38,1.38,0.284,0.17,0.0555,0.0489,0.0471,0.0129
2001-01-21 09:25:00,2.18,2.18,0.307,0.131,0.0521,0.0455,0.0437,0.0334
2001-01-21 09:30:00,2.6,2.6,0.109,0.0962,0.05,0.0434,0.0416,0.0313
2001-01-21 09:35:00,0.133,0.133,0.146,0.0982,0.0679,0.0486,0.0432,0.0328
2001-01-21 09:40:00,0.133,0.133,0.197,0.184,0.158,0.0748,0.0445,0.0129
2001-01-21 09:45:00,0.556,0.556,0.132,0.0859,0.0565,0.0498,0.048,0.0377
2001-01-21 09:50:00,2.67,2.67,0.198,0.0564,0.0312,0.0246,0.0227,0.0124
2001-01-21 09:55:00,0.284,0.284,0.127,0.114,0.0899,0.0733,0.0685,0.0271
2001-01-21 10:00:00,3.3,3.3,0.136,0.0869,0.0557,0.0279,0.0228,0.0124
2001-01-21 10:05:00,0.302,0.302,0.201,0.188,0.106,0.0879,0.083,0.0726
2001-01-21 10:10:00,0.632,0.632,0.0881,0.075,0.0515,0.0449,0.0431,0.0328
2001-01-21 10:15:00,0.331,0.331,0.343,0.188,0.0582,0.0306,0.023,0.0124
2001-01-21 10:20:00,0.133,0.133,0.306,0.293,0.23,0.142,0.114,0.0594
2001-01-21 10:25:00,2.12,2.12,0.164,0.151,0.103,0.0867,0.082,0.0314
2001-01-21 10:30:00,0.133,0.133,0.366,0.184,0.0658,0.0592,0.0573,0.047
2001-01-21 10:35:00,4.85,4.85,0.0946,0.0813,0.0312,0.0246,0.0227,0.0124
2001-01-21 10:40:00,1.37,1.37,0.136,0.116,0.0516,0.0451,0.0432,0.0129
2001-01-21 10:45:00,0.133,0.133,0.389,0.234,0.0557,0.0279,0.0228,0.0124
2001-01-21 10:50:00,3.04,3.04,0.164,0.0993,0.0647,0.0277,0.0228,0.0124
2001-01-21 10:55:00,1.16,1.16,0.159,0.146,0.0769,0.0705,0.0685,0.0271
2001-01-21 11:00:00,0.133,0.133,0.154,0.107,0.0764,0.0488,0.0436,0.0332
2001-01-21 11:05:00,2.54,2.54,0.0828,0.0695,0.046,0.0394,0.0376,0.0273
2001-01-21 11:10:00,3.94,3.94,0.0979,0.0847,0.0612,0.0547,0.0528,0.0129
2001-01-21 11:15:00,0.133,0.133,0.305,0.292,0.12,0.0881,0.0793,0.0406
2001-01-21 11:20:00,0.133,0.133,0.283,0.0879,0.0628,0.0516,0.0486,0.0382
2001-01-21 11:25:00,0.133,0.133,0.226,0.213,0.128,0.106,0.1,0.0824
2001-01-21 11:30:00,0.162,0.162,0.121,0.108,0.0826,0.042,0.0334,0.0158
2001-01-21 11:35:00,5.51,5.51,0.373,0.17,0.0491,0.0425,0.0406,0.0303
2001-01-21 11:40:00,2.75,2.75,0.155,0.142,0.117,0.0706,0.0557,0.0228
2001-01-21 11:45:00,2.28,2.28,0.188,0.0927,0.0668,0.0472,0.0418,0.0313
2001-01-21 11:50:00,0.133,0.133,0.209,0.149,0.074,0.0675,0.0656,0.0553
2001-01-21 11:55:00,2.89,2.89,0.153,0.0566,0.0312,0.0246,0.0227,0.0124
2001-01-21 12:00:00,0.133,0.133,0.228,0.102,0.0769,0.0705,0.0685,0.0271
2001-01-21 12:05:00,0.133,0.133,0.237,0.175,0.0767,0.0548,0.0488,0.0382
2001-01-21 12:10:00,4.49,4.49,0.351,0.124,0.0515,0.0449,0.0431,0.0328
2001-01-21 12:15:00,2.58,2.58,0.1,0.0869,0.0617,0.0278,0.0228,0.0124
2001-01-21 12:20:00,0.133,0.133,0.266,0.143,0.117,0.091,0.0838,0.0376
2001-01-21 12:25:00,1.12,1.12,0.186,0.0908,0.0646,0.0396,0.0345,0.0241
2001-01-21 12:30:00,1.0,1.0,0.189,0.0822,0.0557,0.0279,0.0228,0.0124
2001-01-21 12:35:00,0.221,0.221,0.288,0.239,0.0579,0.0279,0.0228,0.0124
2001-01-21 12:40:00,1.77,1.77,0.161,0.148,0.0614,0.0548,0.0528,0.0129
2001-01-21 12:45:00,0.692,0.692,0.134,0.121,0.0955,0.0597,0.0548,0.0444
2001-01-21 12:50:00,0.133,0.133,0.501,0.317,0.0703,0.0426,0.0376,0.0271
2001-01-21 12:55:00,2.08,2.08,0.104,0.0906,0.0655,0.0317,0.0267,0.0163
2001-01-21 13:00:00,0.196,0.196,0.181,0.168,0.0871,0.0698,0.0652,0.0548
2001-01-21 13:05:00,3.24,3.24,0.124,0.111,0.0863,0.0564,0.0481,0.0375
2001-01-21 13:10:00,4.84,4.84,0.16,0.0638,0.0382,0.0261,0.0228,0.0124
2001-01-21 13:15:00,0.133,0.133,0.206,0.168,0.138,0.0681,0.0421,0.0129
2001-01-21 13:20:00,5.55,5.55,0.259,0.104,0.0312,0.0246,0.0227,0.0124
2001-01-21 13:25:00,0.133,0.133,0.304,0.182,0.15,0.129,0.123,0.0612
2001-01-21 13:30:00,2.09,2.09,0.208,0.103,0.0773,0.0536,0.0485,0.0381
